supplierId,supplierName,supplierEmail,supplierSharePrice
33805,Michael Martin,sarahscott@example.com,5546.63
47024,Stacy Jones,stacy62@example.com,4522.71
41084,Karen Johnson,longrobert@example.com,2001.6
3428,Darren Lewis,jamesswanson@example.com,2852.72
23182,Peter Lane,perrylee@example.com,2652.53
24516,Erika Jones DDS,jesseyoder@example.net,6575.84
14344,Gary Howard,sallen@example.net,9470.8
14213,Sharon Martinez,kenneth63@example.com,4433.52
35658,Michael Johnson,james44@example.org,4233.42
28930,Faith Gray,luis17@example.com,4882.42
35817,Pamela Turner,julie18@example.org,1734.23
10921,Jesus Stephens,bthompson@example.net,5671.39
36517,Jenna Owens,alicia32@example.net,2727.34
35716,Patricia Allen,nelsonkelly@example.org,6202.05
24970,Heather Davis,patricia46@example.net,1650.99
16928,Heather Alexander,tamara74@example.com,8547.43
27903,Teresa Murphy,swhite@example.org,315.25
50021,Michael Joseph MD,gerald46@example.net,3468.62
24619,Cynthia Jackson,tmyers@example.net,1479.21
26280,Brandon Hamilton,joseyoung@example.com,3921.36
1111,Ashley Gomez,ashley64@example.org,7219.83
11824,Jennifer Smith,chaney@example.org,5693.23
48088,Philip Jacobs,phillipseric@example.org,4664.74
6601,Levi Jones,gmullins@example.com,366.9
43239,Mrs. Lisa Gonzalez,diaztracy@example.net,5103.88
22386,Juan Stevens,rachel28@example.com,2789.11
21094,Garrett Moore,kylie13@example.net,7141.63
49760,Alan Wilson,joseph60@example.net,4016.41
35695,Joseph Cuevas,rebeccahernandez@example.org,2491.74
11714,Samuel Smith,karen67@example.com,4080.15
41939,Virginia Fritz,anncalhoun@example.net,8657.56
38583,Marcia Quinn,daguilar@example.org,3302.79
43746,Ashley Spencer,josephgrant@example.net,5170.54
13669,Sandy Becker,christinejordan@example.com,5851.73
10491,Rebecca Williams,usoto@example.org,4300.61
17542,Daniel Hall DVM,danielbeard@example.org,3198.44
26037,Kristy Hale,abrown@example.net,1357.01
33645,Matthew Fisher,fosterashley@example.org,8978.27
37061,Diana Miller,bakermichael@example.org,1019.75
25716,Nicholas Brown,cmitchell@example.net,1853.67
29891,John Edwards,brownjames@example.org,7877.31
25563,Mariah Davis,jasonmartinez@example.org,6461.54
5298,Dawn Johnson,cobblindsey@example.net,9222.62
29083,Jamie Lozano,joanneclark@example.com,3096.81
42530,Tom Norman,monica78@example.org,208.33
39694,Samantha Hunter,melissa42@example.org,2363.83
30089,Larry Smith,ronaldcross@example.net,3252.86
5038,Samantha Robinson,richard30@example.net,3757.58
40192,Jessica Patterson,lperez@example.org,8697.84
7593,Joseph Martinez,tiffany20@example.net,6392.47
26381,Steven Andrade,hannah49@example.net,1611.76
10252,Julie Caldwell,ryanmoore@example.com,4867.44
28149,Donna Walker,alyssaharris@example.net,3979.19
5693,Susan Williams,steelederrick@example.com,1285.17
38832,Amy Olson,trujillodonna@example.org,3775.8
50930,Gene Maddox,rortiz@example.org,7595.63
13923,Tabitha Jones,angie26@example.net,2314.29
37591,Crystal Morrison,matthewtrevino@example.org,3115.74
22773,Amanda Stanley,boothrichard@example.org,3785.28
37709,Mary Ingram,samantha20@example.com,9887.03
21713,Mary Dean,joshua58@example.com,3945.41
7544,Connor Mccarthy,jodygarrett@example.net,5576.43
41328,Brent Bass,rjohnson@example.com,8340.15
25123,Cheryl Taylor,ssmith@example.com,7699.35
16453,Keith Hunter,mosleyandre@example.org,8432.35
22885,Zachary Schmitt,rdurham@example.org,5271.34
42048,Michael Mcguire,danielzimmerman@example.net,9809.52
16338,Samantha Clark,qkim@example.com,2445.54
19910,Nicole Moore,qthompson@example.net,1384.23
6575,Zachary Strong,david17@example.com,5921.85
6219,Michael Miranda,johnperez@example.org,6919.23
26287,Joe Ford,reidpamela@example.net,4399.31
35161,Henry Arnold,fisherantonio@example.org,6176.56
12766,Pamela Bailey,vpierce@example.com,5321.33
18339,Debbie Krause,cmonroe@example.com,9180.7
39227,Charlene Herrera,tara60@example.net,2402.11
11213,Morgan Kennedy,sarah98@example.com,9718.21
14790,Toni Scott,reedjanet@example.net,9375.75
41340,Amanda Green,kylegonzales@example.net,6708.9
12195,Jennifer Wheeler,lisa73@example.net,3461.38
12446,Dennis Gonzalez,markking@example.net,254.45
10014,Gordon Richardson,littlegregory@example.org,9813.56
47134,Kathy Hunt,rodneyprice@example.net,5386.73
48639,Lisa Villarreal,noah87@example.net,4640.38
9244,Samuel Blackwell,colondouglas@example.net,2719.83
23748,Dustin Austin,cheryl81@example.net,7181.16
30838,Hannah Graves,ucaldwell@example.org,443.33
12278,Lauren Mitchell,xhale@example.org,259.19
9781,Cynthia Johnson,hlopez@example.com,5329.51
5609,Tony Martin,briggsjessica@example.com,8992.23
15302,Tara Doyle,dustinmiller@example.com,8708.96
16628,Patrick Woods,castillocarrie@example.com,5650.48
41706,Eric Jones,holdenbruce@example.net,8865.84
45242,Ryan Gomez,williamswilliam@example.com,2269.01
10234,Donna Christian,travis42@example.net,209.02
36155,Timothy White,elizabethbrown@example.org,9787.64
15432,Jennifer Hernandez,pmcclain@example.org,6365.36
48810,Steven Hughes,fpope@example.com,4114.77
49287,Donald Navarro,mariacochran@example.com,6051.67
17866,Mary Mills,stephanieprice@example.net,4146.26
16480,John Mclaughlin,amandagarrett@example.net,8017.51
7250,Jeff Perkins,phillipsmark@example.org,2378.15
47897,Steven Hernandez,danielgill@example.net,7664.99
26377,Jacob Jackson,tiffanylee@example.net,3398.27
15791,David Reynolds,carla93@example.com,5888.52
36310,Adam Davis,kerrymiller@example.org,4823.95
2464,Tammy Perez,charlesbrown@example.com,9655.49
2099,Veronica Brown,fruiz@example.com,2648.22
49017,Julie Smith,cblake@example.net,5408.17
11491,Angela Simon,phillip75@example.net,9569.05
21016,Robert Barajas,christopher53@example.org,7036.62
2077,Edward Ramirez,jgoodman@example.net,9983.62
14348,Gregory Chen,zmason@example.org,7546.83
31827,Christy Oconnor,heather02@example.com,146.33
22372,Stephen Ramirez,oliviarussell@example.net,5354.68
47644,Samantha Harris,chungjames@example.com,7068.78
8629,Donald Blankenship,amandacrosby@example.com,5158.03
25317,Austin Lopez,anthony36@example.net,2286.13
24796,Garrett Robinson,anthony31@example.net,1894.18
45870,Wanda Smith,benjamin72@example.org,2836.91
50036,Alexis Brown,macdonaldjoseph@example.org,7891.09
20091,Nicole Duarte,rachelwhite@example.com,7447.3
2650,Bradley Hancock,qbell@example.com,3025.74
14622,Laura Clarke,harrisernest@example.com,8848.32
29005,Amanda Kelly,robertmiller@example.com,7805.64
44534,Jason Gutierrez,nmccoy@example.com,3136.36
6292,Beth Cook,jessicachoi@example.net,9080.53
49721,Randall Kramer,patricia26@example.com,7962.67
2511,Mr. Larry Smith,lauren98@example.org,2031.13
25459,Michelle Parker,david06@example.org,8951.47
41846,Gregory Gonzalez,simpsonkevin@example.org,617.81
3481,Nicholas Martinez,christinakelly@example.net,296.33
14901,William Russo,umills@example.org,7086.59
20655,Matthew Hughes,wanda74@example.org,1603.27
47351,Ruth Torres,jameswoods@example.net,1282.36
18366,Lauren Price,jameswilliams@example.org,1570.13
28933,Noah Gallagher,pperez@example.org,2533.94
42245,Richard Werner,john57@example.org,4525.31
26661,Ryan Harmon,alexisthompson@example.org,1981.75
32375,Megan Jenkins,miguel74@example.org,5430.04
47199,Beth Escobar,lesliemeyer@example.org,6784.42
25389,Amanda Nelson,annharris@example.com,1834.63
19548,Barbara Evans,whitekatie@example.net,8007.93
35304,Jeffrey Harvey,tylerwendy@example.net,3860.05
47825,Thomas Petersen,kmartinez@example.com,5321.02
13038,Mckenzie King,jonesjustin@example.net,9889.65
1242,Holly Vasquez,zacharyvazquez@example.org,4257.01
14483,Jacob Wilson,robertsimmons@example.net,3563.0
6469,Amy Middleton,bryan92@example.net,2974.82
11886,William Maxwell,uwilson@example.com,1510.39
21712,Margaret Moore,kmueller@example.org,9041.51
32730,Kathryn Ramos,adamsjaime@example.com,6236.06
32617,Steven Hammond,andrew05@example.com,2392.23
25617,James Cervantes,amandahart@example.com,3440.66
42392,Mark Allen,jeffreyrussell@example.org,6858.04
21910,Sharon Cardenas,chelsey62@example.com,1629.62
34476,Hannah Simon,michaelmckinney@example.net,3137.8
15826,Jonathan Garner,mcfarlandalison@example.com,1514.27
31365,Steve Kim,eaguilar@example.org,9433.42
11424,Eric Thomas,sthompson@example.org,8090.97
21900,Anthony Smith,gary43@example.net,1477.65
8638,Rachel Rich,zchang@example.com,3694.35
10477,Jennifer Brooks,ryanjonathan@example.org,9483.03
26167,John Case,calvingonzales@example.org,9601.53
39080,Jo Patel,mariabush@example.org,1249.37
27070,Laura Bush,kevinwiley@example.com,495.32
27472,Jermaine Hardin,stephen86@example.org,2855.39
3571,Linda Smith,cmarsh@example.com,5924.43
13409,Kelly Bryan,kbenton@example.com,9893.54
46567,Brendan Frey,sonya82@example.com,6585.73
33654,Valerie Brewer,dana07@example.org,3651.12
14814,Connor Warren,tylerjustin@example.net,3935.72
31952,Robert Williams,david26@example.net,8062.95
26932,Amanda Smith,kimberlyhughes@example.com,8369.88
5190,Jessica Prince,vaughndiane@example.org,8732.8
24493,Debbie Steele,markmccoy@example.net,9688.18
4821,Michelle Martin,damonsmith@example.net,4185.71
2104,Audrey Fernandez,michael85@example.org,9675.29
28527,Andrew Chen,xjohnson@example.com,1979.97
40982,Linda Salinas,twhite@example.net,8371.18
10363,Mr. Thomas Day DDS,jenniferfox@example.com,7035.38
37107,Melvin Cox,denniswilliams@example.com,3699.47
49849,Walter Hoffman,john54@example.net,8782.41
20509,Veronica Long,erikascott@example.com,7135.07
18759,William Mcfarland,michael84@example.net,5982.59
46753,Ashley Thomas,ianbutler@example.net,6315.06
42213,Christine Nguyen,fhernandez@example.com,2656.03
48624,Timothy Acosta,robertparks@example.org,1059.91
43895,Yvonne Castro,ulevine@example.net,1223.01
2800,Rebecca Scott,rebeccamartin@example.net,6672.67
22330,Joseph Mendez,ylittle@example.org,3993.34
40879,Rodney Baldwin,brownedward@example.com,6113.61
21929,Cristian Oconnor,bfuller@example.org,6923.47
10815,Kyle Smith,michael33@example.com,1663.5
44365,Alicia Holmes,william80@example.net,8573.36
22312,Nicole Huber,brian49@example.org,610.51
34338,Crystal Turner,angelaedwards@example.net,2760.54
22898,Sarah Thompson,jonathansanchez@example.org,239.34
29521,Justin Austin,kelseycurry@example.net,2551.43
14832,Susan Stone,sthornton@example.org,3114.79
31080,Erin Christian,kbrown@example.com,3411.01
7404,Robert Vazquez,chelseyclark@example.net,8962.82
10665,Luis Mosley,nwong@example.org,1457.46
20041,John Taylor,steven13@example.org,4545.15
44752,Caitlin Garcia,davistiffany@example.net,2326.42
16550,Jonathan Bullock,richmondbeth@example.com,4520.36
20871,William Riley,crush@example.com,9584.09
40625,Joseph Schroeder,vreyes@example.com,9337.61
23151,Charles Summers,ehuerta@example.com,9052.58
35875,Gail Lopez,patrick25@example.com,4780.22
3339,Brianna Rice,lopezkatherine@example.net,3621.28
22277,David Campbell,mooretaylor@example.com,5632.84
29191,William Green,josephmeyers@example.net,2320.1
32934,Cynthia Meza,steven72@example.org,8027.78
4268,Elizabeth Brown,haley25@example.net,9453.65
48742,Amy Jennings,christina68@example.com,3783.15
13369,Danielle Walker,paul23@example.net,4970.97
2316,Charles Baker,lopezcourtney@example.net,499.99
33778,Jacob Potts,xorozco@example.com,8781.75
34498,James Richards,brownsamantha@example.com,7438.72
26098,Albert French,donald52@example.org,9166.72
8095,Amanda Kelley,amandaabbott@example.com,5465.25
40817,Juan Hawkins,richmondgina@example.net,9483.74
1353,Laurie Booth,christopherpruitt@example.org,4769.99
2023,John Schneider,amygonzalez@example.com,5189.54
31029,Crystal Perez,emilybailey@example.com,9440.62
33058,Daniel Hall,hscott@example.org,5504.9
14585,Taylor Benjamin,jared25@example.com,5349.89
5940,Michael Baker,rgutierrez@example.com,9278.77
41463,Rachel Blake,sylvia47@example.org,6847.13
12420,Ryan Hughes,paige57@example.org,8188.6
29117,Caleb Watson,zroberts@example.net,4167.53
28718,Courtney Wilkins,rodriguezandrew@example.net,9696.5
37673,Chelsea Morgan,jennifer74@example.org,12.02
12221,Jesse Wheeler,vmullins@example.net,7246.12
26624,Laura Bernard,stewartstephen@example.net,2598.18
41128,Justin Harris,vanessachristian@example.com,5980.99
24881,Shelia Ross,btorres@example.net,7607.08
15983,Kristen Murphy,richardsonjoseph@example.org,544.03
21595,Heidi Gallegos,sbrown@example.com,1864.08
28042,Carrie Juarez,elizabethjackson@example.com,3508.02
25518,Willie Ortiz,samantha90@example.com,1013.25
30896,Elizabeth Guerrero,amy79@example.net,2862.63
22748,Jaime Marks,fcarroll@example.org,9162.01
34380,Thomas Johnson,rayluis@example.com,5095.05
