supplierId,supplierName,supplierEmail,supplierSharePrice
13756,Lori Garza,bruce37@example.com,7309.12
23841,Steven Davidson,kburke@example.com,6146.02
21585,Joseph Cooper,delgadodebbie@example.org,9615.13
41447,Michael Chapman,jwilliamson@example.com,7807.32
39136,Karen Pitts,hurleybrandi@example.com,4818.41
48443,Kevin Johnson,thomas98@example.org,6523.27
20683,Robert Rosario,johnathan75@example.net,8524.81
35621,Audrey Aguilar,donald67@example.org,6581.57
44919,Kaylee Roberson,corey47@example.org,1794.32
10847,Katelyn Ramirez,dmccormick@example.com,1664.0
39114,Brett Smith,lisasmith@example.com,4961.08
21489,Don Thompson,henrydenise@example.com,5228.88
30627,Autumn Thomas,robertsanthony@example.org,5839.81
28115,Sierra Bryant,kcallahan@example.org,2356.99
19667,Joshua Jones,sarahfreeman@example.net,9783.32
27872,Eugene Neal,pmorales@example.org,4215.74
19078,Matthew Berry,castroanthony@example.org,3134.03
4732,Mr. Grant Oconnor,reyesanthony@example.com,1747.64
36367,Angela Bond,newtonmiguel@example.org,8389.21
24768,Danielle Scott,whiteheadbrian@example.com,8192.04
6731,Gina Davis,hbell@example.org,6668.39
19269,Tracy Fox,waltonheidi@example.net,9400.04
41893,Taylor Ortega,davisbeth@example.org,6688.5
10751,Alyssa Alvarez,amy25@example.net,1214.58
10490,Loretta Williamson,geraldhorton@example.com,3170.65
41332,Jennifer Cantrell,danaball@example.com,6765.11
40527,Brian Reynolds,jennifer83@example.org,2540.29
36292,Joseph Hawkins,chouse@example.net,5074.57
37046,Patrick Mitchell,ythompson@example.net,7331.02
40653,Trevor Miller,thomasernest@example.com,4634.11
36798,James Harvey,tyler10@example.com,5067.66
15657,John Hubbard,harristoni@example.com,3854.97
7717,Anita Martinez,sharperic@example.net,5402.13
23904,Gregory Wilson,wilsonchelsey@example.org,628.63
47649,Cathy Carroll,pmcgee@example.com,9588.17
34609,Nancy Stokes,amanda37@example.org,4537.48
47403,Anna Hutchinson,brittany62@example.com,5206.35
27173,Megan Sharp,tamara77@example.org,7924.35
32325,Meredith Armstrong,thomasraymond@example.net,5951.84
19650,Sandra Washington,valdezlaura@example.com,4077.78
23741,Matthew Bowers,rachel12@example.com,4597.06
48365,Michael Conrad,joannariley@example.com,7802.67
21664,Joseph Mcclure,mathewfischer@example.net,5996.26
36013,James Orozco,kimberly84@example.net,4969.77
18871,Karen Hughes,qmendez@example.org,7336.19
5299,Karen Mccoy,rjohnson@example.org,9557.0
19592,Joshua Day,xsandoval@example.org,5378.85
17163,Joseph Rice,rachelgraham@example.net,4446.33
35942,Lauren Mitchell,kathleen80@example.org,821.37
38139,Joshua Graves,jonathan94@example.org,2029.97
19776,Miss Shelia Rhodes,julianbarr@example.net,7716.06
18306,Jeffrey Hamilton,rodriguezspencer@example.com,6149.01
28359,Henry Mitchell,cjohnson@example.com,2307.83
38676,John Cline,osantiago@example.net,2290.9
43882,Mr. Jason Stein,canderson@example.net,4846.26
50552,Andrew Haas,katherine25@example.com,5487.48
39895,Thomas Harper MD,troykelly@example.org,6623.97
19405,Stacy Roth,hendersontina@example.com,9743.29
4735,Jon Alexander,morganthomas@example.net,6667.04
3159,Maria Jones,davisjessica@example.org,2009.14
42837,Aaron Green,amber48@example.com,2895.8
14008,John Harris,danastewart@example.org,6683.24
7654,Melissa Collins,ogreene@example.com,3323.15
6214,Diana Bryant,elizabeth11@example.net,5383.34
39512,Melissa Riggs,adamsashley@example.net,5181.55
12711,Joshua Reid,julie50@example.net,8314.73
39414,Thomas Martinez,sancheztammy@example.org,9438.47
40220,Steven Harris,barneskathryn@example.com,6458.58
15770,Peter Hernandez,anablake@example.com,2254.72
49661,Taylor Burgess,amanda04@example.net,4124.69
14813,Lisa Norris,brettarmstrong@example.net,9276.79
13404,Mr. Jeremy Black MD,qglass@example.com,5658.03
17274,James Jones,xblake@example.com,4565.03
5849,Brian Taylor,oconnorgail@example.org,5773.09
16404,Melinda Sanchez,webbgabriel@example.net,3330.33
50222,Tonya White,timothypowers@example.org,7376.49
31076,Joshua Brown,zmartin@example.com,3848.22
43969,Maxwell Green,kimberlypeterson@example.org,4273.77
11598,Andre Dodson,laura30@example.com,3234.75
35714,Jamie Shaw,bakerrobert@example.net,3348.77
13321,Andres Donovan,elizabethwilliamson@example.com,8668.54
5747,Dr. Terri Vaughan,susan09@example.org,5679.74
25071,Karen Silva,jessicajuarez@example.org,6531.89
21496,Gabriella Barnett,mitchell60@example.net,1872.4
32364,Steven Parsons,catherinepeterson@example.com,4742.08
27464,William Allen,johnsonjoshua@example.org,649.83
49160,Amanda Arnold,rachel56@example.com,8443.08
47593,Angel Garcia,brianscott@example.com,1338.95
6123,John Henderson,ydougherty@example.net,7713.37
30338,Maria Page,bmorales@example.org,609.58
13304,James Lee,martinezvanessa@example.org,1615.44
34022,Stephanie Adams,webbashley@example.com,6019.13
25863,Jamie Reed,williamperez@example.com,5448.86
21490,Matthew Hodges,millerdiamond@example.com,2828.72
14459,Jenna Robinson,bartoncolleen@example.com,6611.6
30577,Melissa Dixon,bautistataylor@example.org,7025.02
40357,Anthony Moore,osanchez@example.com,2610.71
33669,Carolyn Gray,johnmiller@example.org,4703.79
28352,Matthew Jackson,olopez@example.com,124.6
41658,Jeremy Atkinson,scott58@example.net,9879.8
7896,Vanessa Williams,ronaldashley@example.org,5926.62
35459,Erica Berry,cheyenne09@example.com,7939.62
35502,Andrew Bryant,umullins@example.net,147.76
12447,Ashley Bernard,irobbins@example.net,5601.11
35120,Matthew Shields,andersonmichael@example.net,3880.68
39973,Daniel Gibson,morrowmeredith@example.net,6106.4
2007,Alejandro Johnson,xrussell@example.net,4166.74
9178,Claudia Hunt,bbowers@example.net,3583.7
15009,Adrian Smith,dominique46@example.com,7531.41
26378,Alicia Lopez,rachel57@example.com,5583.85
38388,Kimberly Cox,acharles@example.org,1560.62
2370,Kenneth King,jamesstanley@example.org,2525.1
50378,Rhonda Barnes,oroach@example.com,6931.31
13808,Jillian Griffin,zacharyhouston@example.net,4275.91
39631,Henry Cooley,paulacarroll@example.org,6670.74
31167,Dean Murray,ujones@example.org,6890.39
44789,Miss Sarah Martinez,sharpelizabeth@example.org,3012.45
34899,Brian Jimenez,victor40@example.com,5504.44
39900,Brian Gallegos,jacoballen@example.net,293.3
10543,Sonya Douglas,qstrong@example.org,2396.89
34685,David Taylor,jonesamanda@example.com,6544.12
36920,Tiffany Brown,qjohnston@example.net,5557.79
43328,Bryan Jones,tranandre@example.net,375.54
4614,Ashley Guerrero,tlopez@example.net,6522.96
9096,Kathryn Moore,boothchristina@example.org,280.36
29018,Suzanne Murphy,taylorrichard@example.org,5764.08
40243,Tammy Gonzalez,terrihughes@example.com,3033.34
9875,Stacy Robertson,emilysmith@example.net,2552.0
43417,Robert Palmer,stacey79@example.com,7886.61
1879,Andrea Russo,glassfrederick@example.net,4270.96
35328,April Daugherty,jordanmata@example.org,8596.15
44931,Amy Jacobs,erik57@example.org,8595.69
7559,Rachel Ellis,jeremy32@example.net,2208.28
5067,Mr. Grant Munoz,jasonsweeney@example.org,7784.33
12636,Jose Melton,jenniferking@example.org,7122.25
9604,Brittany Cooper,dnewman@example.net,4.67
38186,Michael Gonzalez,todd41@example.net,7448.39
24779,Thomas Mcdonald,thompsonkristin@example.net,4520.72
40059,Valerie Wheeler,joseph57@example.org,8307.5
17667,Deanna Vaughn,ugibson@example.com,6776.94
16754,Jeffrey Taylor,snyderjanet@example.org,2027.07
35804,Bonnie Graham,ashleehamilton@example.org,6281.75
24083,Amy Smith,rachelstone@example.net,9592.31
9100,Jennifer Jimenez,jenniferaguirre@example.org,151.29
23180,Karen Scott,rachel96@example.org,7105.65
21183,Paula Dunn,belladam@example.com,6111.71
5622,Laura Allen,colondavid@example.org,3119.51
2970,Jennifer Conner,michelle50@example.net,5372.17
5390,Dr. Jamie Wilson,castillosamuel@example.org,2613.17
46957,James Harvey,barneswendy@example.net,8039.89
31174,Margaret Mcmillan,youngjonathan@example.org,5932.64
6217,Jonathan Randolph,amandaduffy@example.com,6969.09
32897,Casey Clark,davidburns@example.org,5676.7
6435,Chad Buckley,woodskayla@example.com,7419.59
18014,Mr. Johnny Long,hicksmonica@example.com,1009.76
8734,Joseph Walker,andrea86@example.org,144.06
24252,Melvin Miller,heather58@example.org,3746.86
15557,Donna Andrews,fjones@example.org,6094.38
38454,Anna Lynch,lnunez@example.net,4615.75
3575,Rachel Grant,marywilliams@example.org,8430.98
21449,Tamara Barton,qfriedman@example.net,5567.4
38325,Mark Johnson,jacksonalicia@example.com,3489.8
42785,Kimberly Soto,christopher33@example.net,8130.6
41370,Andrew Jones,williamsnathaniel@example.net,7696.02
33555,Brianna Johnson,joseph97@example.net,4204.63
38853,Megan Bass,ielliott@example.org,6357.21
34230,Matthew Jones DVM,debra01@example.org,1191.55
24710,Nicole Williams,madisonkramer@example.org,3980.71
49585,Courtney George,cooperbrian@example.org,9109.98
