supplierId,supplierName,supplierEmail,supplierSharePrice
8191,Lisa Rojas,steven29@example.com,7003.11
10479,Justin Chandler,jennifer63@example.com,6531.21
14115,James Watkins,hughespeter@example.com,8450.17
33477,Sharon Fuller,smithjenna@example.org,4415.08
9674,Gary Warren,katieflores@example.com,5875.02
24744,Cathy Tanner,orodriguez@example.org,9179.3
42523,Holly Pierce,walkerrebecca@example.com,2147.77
6460,Julie Chambers,suzanne92@example.net,6867.59
37863,Jason Powell,hillbridget@example.net,8214.32
48980,Tammy Lopez,averyrichard@example.com,659.43
39274,James Schmidt,scottmccullough@example.org,4545.89
36265,George Newton,ujoyce@example.net,8682.69
20691,Scott Boyd,lozanojenna@example.com,3009.37
20207,David Adkins,mary83@example.com,2456.57
33775,Jason Murphy,jeanbaker@example.org,7068.58
3109,Kari Long,teresawalker@example.net,6123.64
29529,Michael Jones,zcarlson@example.com,6128.54
38721,Kristin Burton,rogerjohnson@example.net,8677.8
27008,Heather Thompson,huntryan@example.org,247.7
24799,Kevin Perry,gilbertbrown@example.org,4855.72
22424,Kevin Fox,andersencassandra@example.org,2375.21
27024,Stephanie Fisher,ebony54@example.com,6790.51
19511,Bradley Gregory,fgeorge@example.org,2908.65
14949,Monique Henderson,christina97@example.org,4645.41
23398,Alyssa Miles,mariamosley@example.net,9318.13
6357,Justin Carter,michaelmckee@example.com,8476.23
32504,Cathy Hines,kchavez@example.org,3091.07
26179,Lisa Abbott,awheeler@example.net,4634.99
7618,Gregory Jackson,tylerbarry@example.org,9798.73
42916,Elizabeth Pittman,emiller@example.net,2724.51
31716,Steven Campbell,cartervictoria@example.org,3189.21
5768,Daniel Smith,cherylsmith@example.net,8574.44
39773,Mathew Alexander,patrickpatterson@example.org,1486.81
46145,Donna Schultz,gramsey@example.org,7247.94
5528,Brandy Wood,michaelboyer@example.com,457.34
13556,Madison Jackson,floresjacob@example.com,6364.74
36635,Kathy Wheeler,elizabethsmall@example.org,7915.04
10313,Alexandria Burke,djefferson@example.com,1097.67
43892,Daniel Williams,proctorbradley@example.org,9501.31
48590,Robert Hayes,sierra83@example.net,9039.04
5136,Linda Wiggins,tking@example.com,4582.81
48341,Lance Stanley,amanda65@example.com,1721.3
27207,Mark Davis,lindajohnson@example.com,5511.56
9848,Amy Carter,mmason@example.net,1999.3
29396,Audrey Wells,joshualin@example.net,7000.98
9790,Raven Dickerson,zdowns@example.org,4041.47
28169,Kathryn Barber,debbie40@example.net,4759.28
28442,Rebecca Sanchez,jaredlewis@example.net,4160.23
7342,Ethan Nichols,jeffreyhendrix@example.net,2138.75
41167,Kevin Edwards,garciashelly@example.com,3106.04
29531,James Whitney,lsparks@example.org,2147.11
8851,Brittany Kim MD,katrina17@example.net,2019.66
26416,Matthew Jacobs,rodriguezjessica@example.com,7466.69
43247,Elizabeth Guzman,ygray@example.com,2854.98
26991,Ashley Wheeler,ccase@example.org,7300.85
36942,Victoria Smith,edwardsleslie@example.net,303.96
24949,Robert Wilson,shannonbush@example.com,8141.66
17368,Judith Oconnor,douglas07@example.org,1113.27
46235,Amanda White,cwilliams@example.net,7384.08
31259,Kathryn Jenkins,david68@example.com,6288.57
13568,Robert Alvarado,allen39@example.net,744.41
15182,Caroline Pierce,bishoppaul@example.org,6836.19
42656,Jonathan Hughes,lorraine90@example.org,199.19
18174,Kevin Proctor,welchrichard@example.com,9724.08
13007,Michael Aguirre,igraham@example.net,1882.09
9701,Ricardo Doyle,nataliegregory@example.org,5099.07
31866,Christopher Davis,bhernandez@example.net,978.11
34677,Ralph Garcia,jaime19@example.org,7348.31
35359,Charles Logan,sydney99@example.com,9616.13
47796,Michelle Willis,tara50@example.org,7740.61
35666,Alex Brandt,xjoseph@example.com,368.83
18868,Sonya Ferguson,vhester@example.com,992.85
50813,Alyssa Tate,kramerkatie@example.net,9987.08
8198,John Watson DDS,dknox@example.net,9474.96
1439,Leslie Strickland,kristihart@example.net,1094.38
21389,Mark Ward,lopezlaura@example.org,2836.4
22245,Lisa Campbell,gcarroll@example.net,3005.52
49748,Dan Thompson,marysanchez@example.com,8274.35
2338,James Santos,george84@example.net,5322.44
20183,Timothy Woods,vincentcastro@example.com,7429.15
13849,Amber Pratt,aaguilar@example.com,2593.12
41558,Adrian Payne,patricia86@example.org,6268.77
37834,Elizabeth Buckley,kathleenchurch@example.org,4397.9
3002,Mr. Edward Brown,graveskimberly@example.org,3698.13
36238,Shannon Sanchez,felicia55@example.com,4610.18
13417,Kristen Sanders,charleslambert@example.org,5356.77
48591,Stephanie Ritter,kimberlymitchell@example.org,341.16
44907,Joseph Bishop,rreed@example.com,8414.09
15302,Keith Jackson,williamclark@example.net,9125.23
40334,Jeffrey Hahn,rsmith@example.net,2120.81
43429,Theresa Brown,dmitchell@example.com,6373.21
22732,David Johnson,jdouglas@example.org,7212.4
19405,Jose Smith,elijah88@example.net,3773.08
48657,Beth Hicks,jill55@example.org,5685.91
35765,Lisa Watson,wolfsara@example.org,2747.62
46429,Debbie Williams,maryhanson@example.net,2622.56
47468,Adam Castillo,jonesalison@example.net,881.93
18144,Jessica Morrison,ephillips@example.org,7199.65
4374,Brett Nelson,johnmorgan@example.com,1889.33
29387,Adam Yates Jr.,kthomas@example.net,4152.98
42959,Shannon Bailey,angelawood@example.net,8164.32
35994,Keith Griffith,brandyhernandez@example.net,8745.6
11954,Brandon Roberts,laura01@example.com,8240.14
36263,Karen Hughes,davidlewis@example.org,9725.99
12040,Brooke Rodriguez,ochoatiffany@example.org,8529.47
13674,Rose Phelps,eric60@example.org,8379.95
14783,Jamie Sloan,veronicamorales@example.com,4027.51
31143,Jason Murray,daniel66@example.com,6889.65
29587,Norman Mills,williamwhitaker@example.org,1125.8
32072,Dr. Julie Hendricks,emmagraham@example.com,8246.67
35540,Kimberly Davis,mwalker@example.com,5326.59
14927,Richard Sanchez,zmcpherson@example.org,1856.71
8166,Linda Wright MD,samantharogers@example.net,5629.68
12509,Mitchell Clark,donnamiller@example.net,6734.79
22189,Debbie Salinas,kochrobert@example.com,2102.4
23200,Caitlin Jones,gregory82@example.net,9759.67
1991,Cynthia Williams,rharris@example.org,9133.1
1420,Jeffrey Moore,chall@example.net,6427.59
31764,Jessica Davis,griffinbrian@example.net,1987.83
46834,Mark Estes,maldonadomatthew@example.org,6018.11
38252,Theodore Mccarty,stephaniechavez@example.net,5764.67
44596,Gloria Oconnor,thomastravis@example.net,8522.91
6207,Douglas Taylor,austinkevin@example.org,8167.6
38748,Kristin Turner,garyweiss@example.org,4641.74
3001,Kristen Larson,petersonpaige@example.net,7380.19
47566,Ross Garner,annette51@example.com,7636.57
26062,Stacy Smith,kingclarence@example.org,8607.97
35821,Devon Wilson,johnsonjessica@example.net,568.94
33527,Rachel Brown,rebecca79@example.net,1384.74
15578,Christopher Zuniga,lindsayferguson@example.org,766.28
3672,Theresa Carter,lharper@example.org,169.75
24145,James Jones,ayalachristine@example.org,648.92
9848,Jennifer Ward,huntryan@example.org,6070.41
47112,Samantha Ortiz,lhartman@example.com,3359.36
6702,Elizabeth Lyons,hillkristina@example.com,6278.53
49576,Angela Ali,greennicole@example.org,349.24
34579,Joshua Alvarado,krista56@example.com,9227.45
35683,Austin Li,briancannon@example.org,9000.04
31627,Mary Boone,gary22@example.com,4013.75
14163,Carolyn Jones,foxjohn@example.net,6765.68
10630,Brian Gutierrez,janet26@example.org,8665.84
23821,Katie Walters,jcook@example.org,2408.11
30031,Christopher English,brandon17@example.net,60.86
7342,Christina Reed,stephanierichardson@example.org,3397.82
41125,Ryan Williams,brittany90@example.com,4456.01
29751,Jessica Hartman,nathanoconnor@example.org,836.43
15450,Thomas Mueller,garyreed@example.com,4974.53
18488,Susan Conner,mary24@example.com,7652.92
1219,Christopher Harris,amykelly@example.org,1183.7
28858,Melinda Mills,sarahcarson@example.com,5999.09
6370,Deborah Atkinson,jasonthompson@example.net,320.7
50718,Sarah Stevens,timothy06@example.org,7051.46
37154,John Shelton,ejohnson@example.com,1113.01
14995,Mr. Eric Thomas,kyle21@example.org,8506.95
7325,Kathleen Nguyen,martin32@example.com,9233.64
40124,Julie Copeland,matthewfrench@example.com,7782.3
11092,Albert Simmons,xodonnell@example.com,3456.67
30210,Robert Callahan,cwashington@example.net,4102.73
46697,Summer Drake,robert49@example.net,9808.86
49937,Jason Nelson,petersonsamantha@example.net,8342.39
43879,Jasmine Soto,donaldmatthews@example.org,9237.21
29420,Kenneth Duran,ewells@example.net,9900.71
24477,Barbara Turner,joseph53@example.com,3352.96
35115,Mark Stewart,debragraham@example.net,8486.03
35874,Cassandra Lawrence DVM,loveadrienne@example.net,7192.17
40122,Amber Long,baileyroberto@example.net,1957.88
19514,Martin Warner,zgray@example.org,6760.41
20196,Melanie Rhodes,jenniferpierce@example.org,4490.89
2479,Michael Franklin,durhamconnie@example.net,1163.52
12021,Steven Long,michael62@example.com,6114.55
49073,Teresa Reynolds,donna15@example.com,5521.03
24764,Joshua Yates,melaniemclean@example.com,6215.52
15047,Christopher Cummings,xhess@example.com,2914.07
4841,Denise Brooks,tbaker@example.com,8205.32
14618,Richard Campbell,lisawilliams@example.net,4081.01
46581,William Todd,frankcarter@example.net,1297.97
31253,Kenneth Fisher,matthew86@example.net,2767.61
45265,Samuel Collier,valdezpaige@example.com,8864.16
4811,Michael Harris,kennethhall@example.com,158.92
16392,Richard Fuller,hollandryan@example.com,3349.8
33430,Jesse Sherman,suarezdorothy@example.org,928.9
37606,Jeremy Anderson,mary75@example.com,7553.23
15811,Megan Reyes,masonchristina@example.org,1440.37
40551,Cynthia Rodriguez,spencer34@example.org,6680.93
28902,Billy Klein,yrodriguez@example.org,5477.96
50580,Robert Duffy,smithgarrett@example.org,1141.23
26960,Henry Townsend,jennifermoore@example.net,4705.24
14510,Andrew Hines,dbray@example.net,9261.89
36049,Daniel Nguyen,clarkwendy@example.net,9415.3
41865,Nancy Myers,wmoore@example.com,3151.6
16975,Adam Walker,padillaangela@example.net,6344.77
31277,Jessica Lee,michaelnavarro@example.net,8810.25
8483,Scott Smith,kristin96@example.org,5639.23
49063,Isabel Cook,derrick28@example.org,8794.88
30981,Mrs. Barbara Riddle DDS,megan55@example.net,4736.72
30506,Cynthia Patel,lindamiller@example.com,1992.31
41102,Mark Richard,ashley69@example.com,648.51
28243,Mr. Todd Holland,christinamoore@example.com,1985.74
14536,Cody Parker,trobinson@example.org,1217.42
47746,Erin Lambert,sandracox@example.org,5002.43
44741,Daniel Vargas,caitlynayala@example.net,6602.13
39416,John Walter,nicole49@example.org,3554.72
34566,Thomas Spencer,iwright@example.org,9131.24
20857,John Prince,danielle15@example.org,5685.34
15864,Tonya Rivers,kathryn60@example.net,6719.71
46579,Madison Hernandez,lfrost@example.net,6361.06
10737,Alexander Melendez,jeremy03@example.com,3705.26
28469,Kristi Harper,coreywolfe@example.org,326.4
29654,Donna Ramirez DVM,joshua48@example.com,5251.25
8021,Gina Wong,donald74@example.net,125.92
19338,Karen Wheeler,robertvargas@example.org,7481.68
12135,Kathryn Nixon,annettedixon@example.org,7746.74
15200,Alexander Ray,thompsontravis@example.com,2968.56
29076,Julie Lam,umartinez@example.org,7719.0
16766,Joseph Young,anna26@example.net,2816.69
20603,Jessica Moon,hullveronica@example.org,652.04
15912,Benjamin Frederick,schneidervincent@example.net,1803.16
