supplierId,supplierName,supplierEmail,supplierSharePrice
17153,Edward Johnson,syoung@example.com,4161.9
36838,Susan Robinson,jeffreymartin@example.com,7922.94
27880,Amber Brown,bellchristian@example.net,8817.59
20463,Abigail Monroe,kelseyparks@example.net,1033.26
38080,Tyler Arnold,xkeith@example.net,6313.85
49142,Kimberly Navarro,andrew70@example.com,1705.43
40815,Deborah Oneill,tammy70@example.net,5686.37
27677,Rachel Jones,christopher76@example.net,3899.62
30973,Anthony Lee,michael90@example.net,3306.69
29966,Amber Cochran,carolinemitchell@example.org,8494.3
39154,Mrs. Carolyn Thomas,ashley88@example.com,7094.78
8190,Charles Johnson,fblankenship@example.org,6643.77
32932,Jose Edwards,svillarreal@example.net,9003.22
50232,Thomas Jones,erika19@example.org,9144.24
32734,Johnathan Lee,oscar38@example.com,9588.08
14374,Renee King,nbrewer@example.net,7717.09
16681,Amy Hooper,richard47@example.net,1933.07
42796,Linda Armstrong,ukaiser@example.net,7001.96
41047,Tammy Taylor,jessica97@example.com,7621.94
30157,Ashley Perez,kristina79@example.org,2058.41
11285,Natalie Gutierrez,richardray@example.net,4194.62
16680,Angela Martinez,richardhoffman@example.org,428.2
22644,Charles Murphy,donnareynolds@example.org,5221.23
9614,George Wright,allisonwright@example.org,7093.76
8667,Jill Smith DDS,benjamin34@example.org,9489.6
50011,Amber Miles,paula10@example.net,3513.93
31845,Tiffany Smith,brownashley@example.net,5042.0
37956,Karla Torres,grahamkyle@example.net,7777.49
31918,Angela Bailey,williamsjames@example.net,5994.73
32109,Teresa Fisher,jgonzales@example.com,9299.39
42447,Richard Marshall,shawnbennett@example.org,8646.25
23580,Judy Pena,bishopjason@example.org,699.91
10870,David Medina,sdaniels@example.net,766.54
44256,Dylan Christensen,scottadrienne@example.net,5187.77
7617,Linda Schwartz,bgreen@example.com,9549.24
25790,Alan Riley,charlesfrancis@example.org,4194.48
9614,Ashley Brewer,ccobb@example.com,6674.47
31795,Mr. Michael Morgan,alexwilliamson@example.net,1309.95
7383,Jacqueline Hogan,daniel82@example.com,1678.03
39146,Christopher Burgess,milesjennifer@example.net,1084.23
2958,Erica Anderson,debralewis@example.org,7557.26
44539,Maria Griffin,morrisfelicia@example.net,8354.21
23212,Rachel Oneal,bakerjordan@example.net,6156.09
13555,George Nelson,terri04@example.org,2657.53
37291,Heather Sanders,allisonbranch@example.net,8426.97
45966,Jessica Washington,ujones@example.net,3106.51
17891,Jeffrey Mitchell,miguel34@example.net,8317.17
26638,Kathryn Richardson,jacob08@example.com,9930.21
32091,Kevin Keller,lisa47@example.com,6386.32
32986,Jerry Jacobson,sharon38@example.org,5113.89
33810,James Mckinney,jwerner@example.net,3850.02
32290,Melanie Nelson,jmiller@example.org,3240.25
7173,Kevin Wallace,john45@example.com,2726.34
11369,Colton Bentley,stephanie17@example.net,1423.73
17357,Sydney Smith,phillip26@example.com,3283.54
4435,Deborah Castro,moorejustin@example.com,4483.93
20593,Dalton Sanders,luis89@example.org,8455.12
28662,Peter Willis,robert57@example.org,7570.5
19752,Misty Nguyen,annlozano@example.org,2095.68
28869,Bobby Williams,larsonerik@example.com,3913.44
20760,Jacqueline Alvarez,tracy86@example.org,9485.69
19989,Mr. Craig Gilmore,alexvaughan@example.org,2262.23
31257,Michael Valdez,gibsonmelissa@example.com,8562.92
49753,Heather Romero,itaylor@example.net,645.58
36723,Andre Williams,vanessa43@example.org,7983.97
32323,Emily Mcdonald,michael76@example.org,3904.35
8869,Nicholas Johnson,johnstevens@example.com,3567.83
7923,Robin Barker,savannah20@example.com,3057.48
29431,Robert Baker,courtney97@example.net,5040.59
37191,Victoria Sullivan,rshaw@example.org,9777.51
8312,Michael Sanders,ladams@example.com,1479.98
20885,Sandra Young,michaelsteele@example.org,4314.16
27700,Steve Diaz,ogilbert@example.org,4492.3
21085,Michael Becker,sevans@example.net,5662.99
12265,Brittany Wilson,pamela01@example.com,673.49
4926,Kimberly Knight,harrismelody@example.org,6319.16
10029,Ronald Jackson,efrank@example.com,2565.15
44855,Scott Cook,kenneth11@example.org,4146.62
50599,Laura Smith,barnettkaren@example.com,1497.39
1999,Kevin Blackwell,sherry50@example.net,5445.79
9615,Julie Perez,marcusgardner@example.org,2409.92
35118,Karen Mitchell,ywilliams@example.com,580.01
21947,Angela Owens,hensleyjames@example.net,9133.61
2075,Sarah Martinez,wilsondebra@example.com,8207.88
44804,Lawrence Bryant,lopezrobert@example.net,6159.09
10987,Jessica Martinez,christopher42@example.com,9434.39
42737,Derek Morris,emily44@example.net,2844.72
45040,Alexander Green,fischertimothy@example.com,5039.91
41258,Brandon Hardin,seankirby@example.org,6412.12
38527,Terri Castro,kathleen80@example.com,9417.92
39893,Victoria Anderson,samuel71@example.net,784.26
10461,Tara Fisher,kpena@example.org,654.5
15441,Daniel Reeves,phughes@example.com,7658.5
1516,Rodney Young,jasonspencer@example.org,709.24
28640,Marissa Harrell,emilystark@example.com,4942.08
33515,Tara Jackson,usanchez@example.net,7264.52
34864,Eric Montgomery,anna75@example.net,5813.82
24526,George Medina,andrewsmelanie@example.com,8453.89
22605,Kristin Sanchez,porterbenjamin@example.org,1889.83
8032,Maria Thomas,blaircathy@example.org,5470.02
45360,Miranda West,erussell@example.net,2120.35
9876,Angel Payne,dawnfrye@example.com,3643.94
24519,Todd Simmons Jr.,ghoward@example.net,9386.1
23925,Lynn Hayes,fwhitehead@example.net,4646.87
41549,Daryl Murphy,rivasvictoria@example.net,3171.42
21662,Angela Thomas,cherylanderson@example.org,1765.63
37477,Bonnie Sutton,hescobar@example.org,7845.95
7065,Kari Williams,rosalessean@example.com,6191.56
49961,Eileen Sloan,heatherbailey@example.net,4995.08
5472,Gregory Brown,hoffmanthomas@example.com,1020.34
9222,Patricia Rodriguez,amberjones@example.com,5696.55
37596,Jamie Smith,marynguyen@example.org,4481.75
31041,Shannon Norton,mwilson@example.com,1043.3
30493,Steve Munoz,harrellbenjamin@example.net,4469.81
6441,Nicholas Wheeler,jared40@example.org,6850.14
25734,Lauren Torres,taylormatthew@example.org,8732.62
25780,Lisa Hawkins,matthew99@example.net,4788.22
35151,Timothy Park,helenbradley@example.org,679.55
7471,Jennifer Lyons,carpentergrace@example.org,5675.95
11276,Lindsey Burton,bryanhayden@example.org,2657.45
32241,Karen Sims,ashley60@example.org,1142.58
10934,Theresa Perez,ocardenas@example.net,676.27
43131,Anthony Williams,sarah68@example.net,637.2
39804,Joshua Hodges,haileyanderson@example.org,4741.47
21956,William Morales,sandra78@example.net,9683.77
44731,Daniel Mata,daniellebrown@example.com,9401.25
50400,Robert Carroll,julie52@example.com,1423.05
14672,Donald Wilson,murphywilliam@example.com,6938.44
17700,Darrell Brown,robertmclaughlin@example.net,9356.14
42295,Christine Cline,gcrawford@example.com,1098.82
