supplierId,supplierName,supplierEmail,supplierSharePrice
38680,Randy Maddox DDS,englishnathan@example.com,9269.96
19039,Lynn Robinson,jacobjenkins@example.com,8851.75
45345,Kelly Bartlett,richard03@example.org,3029.11
7291,Joseph Lambert,tammy24@example.net,463.9
33696,Stacey Holland,eedwards@example.net,2523.92
16018,Bianca Robinson,josephdixon@example.com,6519.25
48949,Robert Torres,kimberly18@example.org,3938.24
15003,Dean Morrow,jessica73@example.com,3081.43
44290,Stephanie Phillips,carterjames@example.org,5069.53
19483,Mrs. Mandy Clark,williamgreen@example.com,881.29
46938,Kimberly Marsh,christinewalker@example.org,4340.27
28554,Andrea May,rogerrobertson@example.org,858.06
20470,Heather Parker,careynicholas@example.net,6235.58
13493,Tiffany Garcia,yvonne80@example.org,3384.57
24575,Raymond Elliott,rjames@example.com,1874.47
13040,Kerry Gonzalez,timothy14@example.org,2344.84
33802,Heather Wilcox,danielbush@example.net,3761.04
49620,Katie James,kmanning@example.net,5919.06
1179,Rachel Olson,gravesdana@example.com,1006.66
7678,David Munoz,charlesmurillo@example.net,6091.81
45065,Richard Hart,brandon72@example.com,2513.87
16923,Allen Turner,patrickstevens@example.org,303.65
35486,Erica Castro,paula93@example.com,2273.07
26808,Michael Carr,janet65@example.net,1584.4
39346,Ashley White,seanaguirre@example.net,3316.93
10579,Anthony Golden,tbrown@example.com,5014.84
27384,Bruce Perez,csullivan@example.com,5777.34
35957,Tammy Rodriguez,jasonward@example.org,6251.94
28114,Michael Frank,karenmiles@example.net,3570.0
7700,James Schwartz,arnoldjohn@example.net,5238.54
33721,Michael Stewart,pschwartz@example.net,2028.8
25522,Susan Rogers,sbrewer@example.net,1572.88
41767,Cynthia Jones,laurapatterson@example.com,6382.34
39417,Amy Marks,martinglenda@example.org,3956.43
31230,Stacey Lee,karen04@example.org,5520.26
41234,Regina Fitzgerald,paulagarrett@example.org,435.42
46808,Nancy Smith,fishermercedes@example.net,1946.59
39026,Scott Ho,jose46@example.net,7249.73
42950,Karen Logan,robertmcdonald@example.com,4902.35
47447,Elizabeth Fischer,kthomas@example.net,8229.8
9200,Laura Cooper,cbeasley@example.com,3002.11
49328,Holly Todd,shannon66@example.com,5215.13
13226,Taylor Callahan,lopezadam@example.org,2602.39
43835,Theresa Spence,ypeterson@example.com,6001.86
18583,Phillip Reyes,phillipsdeanna@example.org,8525.79
36346,Pamela Black,justinsantos@example.com,5601.48
