supplierId,supplierName,supplierEmail,supplierSharePrice
18311,Bianca Russell,stacey16@example.com,7388.33
35326,Lisa French,clarkjames@example.org,4321.44
8176,Kerry Sanchez,mary81@example.org,3610.43
35077,Carlos Phillips,catherinewright@example.org,3584.42
25120,Jill Hart,joshua34@example.com,4415.31
7545,Trevor Watson,ryanmaldonado@example.com,7798.37
13183,Jeanne Wilson,hcummings@example.org,6510.17
13218,Hannah Padilla,hughesmegan@example.com,3265.0
32638,Barbara Franco,karenpowell@example.com,7534.87
27415,Kimberly Daugherty,christophertyler@example.net,715.64
36891,Scott Mccarthy,alex38@example.org,7481.16
32628,Michael Flores,johnsonchristian@example.org,6884.95
45750,Jessica Burns,ryan59@example.org,285.82
48542,Natasha Bailey,gbrown@example.com,9338.22
4750,Steven Simmons,harriskimberly@example.com,9122.44
8623,Katie Armstrong,kellypeterson@example.org,5292.49
7227,Clinton Graves,xponce@example.org,8745.24
39184,Natalie Willis,mjones@example.net,5594.84
32294,Christopher Lee,hpruitt@example.com,4328.21
11125,Mary Clay,ajohnson@example.net,4074.3
6021,Mary Ferguson,walkerkatrina@example.com,5579.11
23173,Rhonda Johnson,adamnguyen@example.net,891.91
28966,Jeremy Alvarado,ashley27@example.org,4789.72
43776,Lisa Brooks,dwalters@example.org,8720.61
47067,John Coleman,tiffanyjones@example.com,3686.32
9511,Dr. Andrea Cook MD,reyeswendy@example.org,7667.83
25142,Martin Mcconnell,knightjames@example.org,348.27
5769,Madison Sanders,lisa25@example.com,2576.94
49657,Aaron Wilcox,dennis21@example.net,7995.24
18622,Kelly Finley,elizabeth89@example.com,5588.93
26526,Jonathan Taylor,qschroeder@example.org,2258.84
20224,Jerry Flores,biancasilva@example.org,8892.04
33382,Joanne Johnson,yhoffman@example.com,6061.63
15021,Vanessa Morris,martineztracy@example.net,1369.19
12085,Cody Wise,sanchezamy@example.org,5672.91
44856,Brian Lee,scottrobinson@example.org,8481.05
5348,Helen Payne,scott73@example.com,7421.63
47620,Barbara Harris,tthomas@example.com,9497.07
31495,Samuel Zuniga,mnguyen@example.org,2174.49
35493,Dominic Roberson,kevin90@example.net,8875.0
4319,Bethany Mcdonald,lawrencewilliam@example.com,9696.39
11151,Austin Hernandez,kaylavance@example.org,6400.49
