supplierId,supplierName,supplierEmail,supplierSharePrice
43710,Joseph Guzman,michelle03@example.org,3159.55
8571,Melissa Mckinney,kiara51@example.org,971.14
28220,Maria Hinton,barry79@example.net,984.75
43877,Jeremiah Yates,zbutler@example.org,4706.02
13162,Emily Boyd,qjohnson@example.net,7896.3
6749,Nathan Smith,lcruz@example.net,1915.14
12477,Jamie Fuentes,charlescuevas@example.org,7957.13
7529,Edward Hudson,mmckinney@example.com,566.55
35088,Julia Medina,troy37@example.org,9816.99
3147,Rebecca Smith,jenkinsbrandon@example.org,984.53
9902,Latasha Gonzalez,pittmanjennifer@example.com,7213.71
49039,Gary Matthews,barry10@example.com,1426.64
17406,Taylor Rodriguez,kimberlyburch@example.org,9204.12
36320,Robert Aguirre,charles24@example.net,6369.87
42393,Tonya Baker,melaniereyes@example.com,3452.11
28990,Brent Carter,xsuarez@example.net,5029.88
28397,Rachel Fisher,snowchase@example.com,7629.94
4007,Michael Garcia,emily33@example.net,1137.71
42705,William Hernandez,douglas97@example.net,3212.23
42825,Joseph Garcia,lindamurray@example.org,3009.21
38039,Brandy Stokes,jillduke@example.net,362.77
39783,Jesse Smith,popeheather@example.org,1883.94
47805,Dylan Jenkins,pennycook@example.org,3327.63
20883,Michelle Gutierrez,kbush@example.net,8995.26
46082,Gabriel Roberts,christopherfoster@example.net,7316.87
4276,Jason Hamilton,diazdaniel@example.org,542.77
35584,Joel Campbell,justin71@example.com,7792.03
31763,Austin Moore,williamthomas@example.net,3267.79
14317,Michael Smith,wagnerheather@example.org,2462.96
48042,Crystal Fields,alanbright@example.com,4297.3
17755,Corey Park,zli@example.com,1679.42
46870,Kristen Miller,crystalbrooks@example.net,5613.07
8978,Jennifer Bishop,xfernandez@example.net,1342.73
40668,Scott Baker,vwashington@example.net,29.59
27857,Keith Franklin,pallison@example.org,6938.96
37376,Jodi Jones,davidkelly@example.org,3460.89
21614,Shane Freeman,gomezjames@example.com,4195.43
18584,Hailey Cox,rebecca42@example.com,4762.37
28580,Jared Mckenzie,sguerrero@example.net,7497.86
29318,Jonathan Jones,melody57@example.org,6310.13
36210,Lindsay Hernandez,brooke80@example.com,2038.84
44277,Patricia Decker,wnash@example.com,6566.18
23250,Jordan Sampson,travisgonzalez@example.org,9634.69
47082,Ronald Welch,lanealex@example.net,8336.6
36977,Julie Scott,leemichael@example.com,8682.83
49981,April Mendoza,julie86@example.com,6540.98
5829,Todd Morris,patricia14@example.org,6320.0
23979,Scott Alvarado,thicks@example.com,4865.46
12220,Matthew Gordon,lisafoley@example.org,4909.12
24172,Jared Gutierrez,michael79@example.com,5459.93
38102,Teresa Hudson,kellymullins@example.org,7698.84
9917,Breanna Maxwell,scastaneda@example.com,6833.83
15967,Jessica Smith,juannguyen@example.com,3706.33
15351,Thomas Elliott,jacob65@example.com,5280.45
18338,Kenneth Mcdonald,jerry12@example.net,105.84
3608,Brandon Murphy,garykim@example.org,2552.16
43278,Gregory Gutierrez,colevictoria@example.org,7105.49
12446,Jacqueline Miller,richardwalker@example.net,3955.89
19243,Tony Burgess,kmaddox@example.net,4450.58
30882,Franklin Jones,bakerraymond@example.org,9516.19
36721,Emily Wilson,zcook@example.org,2048.53
16164,Michael Wilson,fletcheranne@example.net,4323.34
47562,Amanda Kim,andersonjared@example.org,1704.29
15246,Mary Espinoza,charlesmathews@example.com,9069.8
8751,Angel Rodriguez,christopher09@example.com,5715.23
35832,Diana Hall MD,amandahayes@example.net,7227.07
35224,James Little,anthonymccoy@example.com,1138.39
23744,Melissa Wiggins,nlyons@example.org,5874.97
22284,Brenda Farmer,cooperjoanne@example.net,5573.11
40655,Sherri Cobb,troy58@example.net,1057.22
14041,Christopher Kent,acooper@example.org,578.31
6385,Heather Palmer,thomasshari@example.com,8203.47
34255,Janice Ford,geoffreydunn@example.com,357.57
39313,Margaret Donaldson,wallerjoshua@example.com,1542.48
34072,Bruce Hall DDS,michaeldavis@example.org,7967.08
43166,Justin Davis,kleinwyatt@example.com,5062.62
16262,Jill Hall,vdurham@example.org,1320.54
34475,Linda Martinez,raymond08@example.net,7089.12
25942,Edward Frazier,lhernandez@example.org,8160.65
39561,Marco Davis,holtlouis@example.com,7877.85
4756,Emily Shepherd,emcneil@example.com,3973.26
39066,Elizabeth Gilbert,tamara77@example.org,1912.74
40245,Rachel Hunter,jerrywhite@example.net,87.22
22937,Michael Moore,martinezadam@example.org,8578.16
4147,Jacob Mann,romeromelinda@example.com,1739.03
8613,Ashley Marks,sarah87@example.com,6168.28
50925,Jonathon Moore,charles94@example.org,4909.14
