supplierId,supplierName,supplierEmail,supplierSharePrice
9368,Michael Adams,ewest@example.org,407.4
27231,Deborah Walter,ymurray@example.net,902.99
43678,Darius Huff,jeffreygonzalez@example.org,3522.46
16146,Ann Wheeler,stevenvilla@example.net,2587.66
4834,Angela Dawson,laurahamilton@example.com,3616.8
8460,Marvin Anthony,sdiaz@example.net,4115.96
15429,Jessica Espinoza,hannahdyer@example.com,893.49
34950,Christopher Lewis,parsonsgabrielle@example.net,8360.0
16266,Robert Thompson,ugreen@example.org,5477.01
27028,Catherine Franklin,davidnguyen@example.org,9215.78
50405,Juan Riddle,mark12@example.com,3121.94
45604,Jacob Benjamin,leevirginia@example.net,7998.35
31283,Diana Nicholson,bbruce@example.com,6430.38
18448,Dwayne Frank,tcoleman@example.net,908.09
13591,Judy Johnson,heather39@example.net,32.55
11434,Elijah Sanchez,fmccormick@example.org,4091.13
44895,Miss Dominique Craig,williamthomas@example.org,6406.38
28691,Alexa Rodriguez,millerlori@example.org,6272.01
36536,Barbara Sparks,gregory71@example.net,4141.8
37455,Joseph Pace,cody27@example.com,5362.07
16464,Brittany Mooney,karikelly@example.org,5648.06
16038,Michelle Melton,michelle03@example.net,9576.39
34537,Carrie Haynes,davislauren@example.com,7472.85
5986,Robert Lee,asharp@example.org,3571.82
45499,Michael Butler,joshua46@example.org,9198.73
2275,Tiffany Reed,rallen@example.com,1153.45
49240,Tammy Bailey,timothy79@example.org,904.15
28514,Julia Vasquez,christopher16@example.com,1711.32
27954,Steven Johnston,charlesrichard@example.com,8942.84
16517,Jessica Terrell,bensonjason@example.org,3144.84
45067,Hannah Clark,wendy12@example.com,925.38
11410,James Richards,larsenfrank@example.com,9227.12
46256,Margaret Duarte,umaynard@example.com,3466.84
14482,Tamara Howard,cathyhanson@example.com,9339.59
11962,Chelsea Smith,jaredanderson@example.org,7890.76
37033,Timothy Holt,richmonddaniel@example.com,644.33
38619,Christina Mason,harristiffany@example.com,5953.61
45801,Kenneth Wilson,estradarebecca@example.com,4439.67
10966,Marcus Lawrence,wrightemily@example.com,2290.86
31875,Erica Rowland,usimon@example.com,900.16
32806,Karen Cowan,karenanderson@example.net,3694.57
38547,Joshua Adams,lesliejones@example.org,1914.02
22916,Whitney Duncan,taylorsoto@example.net,1263.42
26818,Eric Harris,barbaranguyen@example.org,8362.97
31519,William Williams,lauren69@example.net,1854.15
15162,Kara Ford,jasmineblackburn@example.net,9050.19
36571,Tina Warren,plarson@example.net,229.09
37521,Clinton Frazier,martinmargaret@example.com,154.67
30223,Darryl Smith,tzavala@example.net,8769.15
42680,Jordan Hale,rachelfletcher@example.net,6970.89
40716,Douglas Yang,lisawhite@example.com,4479.5
26298,Mr. Nicholas Hansen,tjackson@example.org,7120.05
41685,Shawn Franklin,janiceduncan@example.com,9583.07
40448,William Bryan,tonyamendoza@example.org,138.37
46384,Christine Jones,donnavargas@example.org,3114.69
43518,David Howard,faulknermark@example.net,9920.89
22849,Elizabeth Brown,debrajimenez@example.com,6300.95
24222,Peggy Silva DDS,wrighttamara@example.net,3669.8
48784,Robin Hayes,ryoder@example.org,9871.33
5004,Robert Love,paulajoseph@example.org,9813.48
8532,Ryan Brown,qnichols@example.org,3443.6
50076,Michael Miller,nathan52@example.com,2803.36
3102,Ryan Brewer,carloswalker@example.net,4334.3
27761,Roger Harris,larry30@example.net,8277.86
36615,Tyler Wolfe,maryrobinson@example.org,94.45
36236,Michael Schultz,kelsey63@example.com,8743.87
28026,Heather Dixon,xwood@example.org,6819.06
49697,Mark Coleman,wmiller@example.com,4778.71
45087,Brian Alexander,joy14@example.org,9520.69
24129,Rebecca Stark,jeremiah37@example.com,5319.5
1495,Jeffery Joseph,smithanthony@example.com,4210.23
36287,Ian Smith,kathleen03@example.net,3774.54
12061,Jamie Douglas,jennifer69@example.com,3801.77
2228,Jill Gonzalez,robert62@example.com,1580.96
31370,Raymond Byrd,raven15@example.net,6772.29
35839,Dr. Erik Brewer DVM,isweeney@example.org,7483.73
41998,Mr. Hunter Wells,dawsonanna@example.net,8536.35
24501,Lynn Roth,younglisa@example.net,4275.24
8283,Kevin Chan,karenbrown@example.org,4236.66
28907,Brian Meyer,obarber@example.com,7359.03
35876,Brian Smith,klowe@example.org,3058.21
43365,Anna Rodriguez,jessicathomas@example.org,4727.29
34355,Kathleen Miller,lauren69@example.org,3932.39
5990,James Griffin,meganblackwell@example.com,5883.21
7396,Gregory Wood,lburnett@example.net,8417.22
37547,Michael Garza,boylecheryl@example.net,2721.54
26964,Jennifer Gallegos,fmorales@example.org,845.83
42060,Richard Simmons,wilsontheresa@example.net,192.39
42480,John Oneill,christhomas@example.com,2209.72
24541,Kristina Boyd,mckinneyjennifer@example.com,703.56
15193,Eric Simpson,murrayrichard@example.com,3318.7
10940,Daniel Simmons,michaelhaynes@example.net,1498.85
43516,Carlos Hood,coxjustin@example.com,5216.19
13749,Adam Gray,heathermiller@example.net,1458.24
33677,Tara Smith,joanneaustin@example.com,9359.41
42628,Megan Long,kmills@example.net,3776.11
34118,Stephanie Morris,xjones@example.com,7886.49
32512,Carolyn Thompson,jmcbride@example.org,6252.95
36328,Tanya Velazquez,nathaniel42@example.org,9079.85
46416,Andrea Ramos,gerald53@example.org,7058.07
26287,Molly Campbell,williamsharold@example.net,6971.72
27498,William Martin DDS,amanda18@example.com,7877.44
50825,Tammy Mendez,grosscandice@example.org,5504.84
2073,Tonya James,austinvincent@example.com,7724.95
20956,Kimberly Lee,jesse96@example.com,6310.31
6973,Ariel Adams,joconnell@example.net,2177.8
1160,Melissa Norman,ryanbailey@example.com,7970.55
27701,Angela Robertson,payneeric@example.org,4364.5
39927,Mrs. Rachel Walker,harrischarles@example.org,5924.35
45568,Isaiah Allen,ortizscott@example.com,964.78
19616,Carolyn Harris,swright@example.com,8967.69
49377,Andrew Kelly,wallfernando@example.com,6986.24
2780,Mary Young,astark@example.org,4292.58
26824,Scott Conley,jill91@example.com,2956.52
49884,Vincent Mullins,alexandraclarke@example.org,8440.56
29496,Caroline Ryan,danielsjohn@example.com,5302.95
50556,Kathleen Kelley,ascott@example.org,6766.48
48068,Leslie Santos,wking@example.com,1899.39
37556,Adam Buchanan,awhite@example.net,1527.54
3854,Stacy Martinez,miguel85@example.com,2807.76
20468,Kristopher Roberts,richardsterry@example.org,1375.23
4940,Jake Maynard,coreywalker@example.com,8274.72
1291,Eric Cummings,jennifer76@example.net,409.98
44800,Christopher Brown,isaunders@example.org,3605.89
1076,Caroline Lamb,cbarnes@example.net,6956.69
24594,Michael Waller,alyssa21@example.org,3182.02
39197,Monique Rodriguez,sesparza@example.com,8420.03
13259,Mark Vargas,katrina45@example.org,2179.1
40945,Joseph Smith,kellyjackson@example.org,1115.48
25901,Robert Stewart,zbarajas@example.net,3968.78
12524,Mark Carter,iholmes@example.net,260.05
48895,Michael Perkins,abrown@example.net,8116.71
25632,Matthew Campbell,stokessarah@example.org,1439.88
7267,Ryan Thornton,michelle81@example.com,4849.65
30955,Kevin Hart,tsmith@example.com,8532.29
3134,Amber Schneider,bryantcarl@example.com,1292.26
50346,Jeffrey Owens,raymond17@example.net,2204.52
