supplierId,supplierName,supplierEmail,supplierSharePrice
41419,Madeline Goodman,andre53@example.org,3034.36
45410,Karen Randolph,bishopnicole@example.net,6961.87
6638,Sarah Stuart,omarjohnson@example.org,8794.49
33800,Kevin Ramirez,joseph11@example.net,4226.7
42025,Lisa Rose,michele81@example.com,9800.13
44344,Nicholas Smith,gibsonjoseph@example.com,1402.34
41316,Aimee Duncan,theresawest@example.org,7068.48
38380,Richard Rojas,susan09@example.net,4804.7
2529,Glenn Stein,ernest06@example.org,2575.52
36163,Ashley Nelson,newmanjacqueline@example.com,3724.92
4050,Darryl Wilkinson,robertsemma@example.net,1486.15
34517,Jennifer Lawson,cassandraturner@example.net,6048.73
43653,Miss Meagan Clark,romeronicole@example.org,5441.43
4057,Jesus Quinn,qsanchez@example.org,2129.9
26245,Benjamin Wilkins,lovebrian@example.net,5934.54
30562,Aaron Morgan,brittanysmith@example.net,4836.65
6702,Michael Hamilton,emiller@example.net,866.3
24232,Larry Warren,eboyle@example.org,3810.52
21925,Cheryl Jones,sandrawood@example.com,3976.35
26293,Joseph Watts,fitzgeraldandrea@example.com,495.24
37488,Jillian Stein,tbailey@example.org,9942.57
25641,Shawn Ross,michellecurtis@example.org,5450.06
32910,Ashley Castro,rachel39@example.net,9141.02
1589,Richard Marshall,berryjeffrey@example.com,8896.15
45061,Melissa Martinez,erica05@example.com,5364.72
37688,Sharon Powers,lekaren@example.org,5016.85
37638,Jeffrey Hill,shoffman@example.net,6153.65
7430,Jason Graham,herreraphilip@example.org,2676.74
39186,Amanda Brown,psimpson@example.net,980.62
44945,Trevor Baker,charlescalderon@example.com,1866.26
31187,Melanie Mcdowell,jorr@example.net,6656.14
24142,Julie Norris,rogersbrian@example.net,6587.08
9852,Kathleen Greene,nday@example.net,7986.77
25334,Teresa Jenkins,michaelellison@example.org,715.06
45190,Kevin Young,hallchristy@example.org,1766.45
4948,Christopher Benjamin,andrew30@example.com,4665.24
29305,John Pearson,wallerdaniel@example.org,5772.01
44027,Alexis Jones,rcaldwell@example.org,4776.29
43684,Danielle Cooper,omonroe@example.org,1780.42
1371,Christopher King,colleenlewis@example.net,7303.27
42736,Andrew Silva,amy15@example.org,4122.54
19114,Thomas Johnson,brandon36@example.net,7108.95
46369,Michele Castro,kevinvasquez@example.org,5250.57
39179,Stacy Farley,hmarquez@example.com,9011.78
7762,Jennifer Jennings,wgonzales@example.com,2779.01
5134,Andrea Saunders,melissamorrow@example.com,7489.39
