supplierId,supplierName,supplierEmail,supplierSharePrice
37277,Susan Turner,santiagoshawn@example.net,6443.69
5485,Ashley Lucas,rachelsampson@example.net,1693.12
26487,Alan Vega,clopez@example.net,3129.53
5383,Justin Green,joshuashannon@example.com,7663.07
24423,Aimee King,victorhorton@example.com,427.73
15155,Matthew Brown,fmarshall@example.org,7785.31
16560,Pamela Stokes,ereid@example.net,9926.05
46298,Rhonda Cook,stevensdavid@example.org,7448.56
11740,Joseph Tucker,aprilharmon@example.com,8592.16
33101,Stephanie Thompson,karenflores@example.net,7354.71
42188,Sheila Calhoun MD,xgiles@example.org,6419.2
28112,Amanda English,corey18@example.net,584.4
42616,Tina Rogers,dramirez@example.net,7206.11
40860,Stephanie Alexander,phillipjones@example.com,2746.42
41357,Kathleen Lambert,meyerscaleb@example.org,3105.62
44448,Daniel Bailey,wrightkimberly@example.net,2981.0
34450,Jerry Sanchez,stevenlewis@example.org,6724.86
15000,Destiny Mcintosh,shelbylopez@example.org,8552.87
49754,Keith Allen,charles81@example.org,7521.83
17367,Marc Williams,janice93@example.net,3727.55
4882,Cheyenne Moran,gardnerashlee@example.com,3512.2
26343,Angela Russell,cassandraflowers@example.net,7498.23
43375,Sarah Mendez,oliverkimberly@example.com,5490.92
35276,Corey Morse,andersenshelley@example.org,7741.44
30044,Elizabeth Mack,john69@example.org,5692.01
27775,Randy Dixon,omoore@example.net,3496.57
22943,Linda Suarez,michael99@example.net,9241.13
20578,Robin Pope,kathrynbautista@example.net,9057.18
28550,Eric Brown,calvin21@example.com,9554.23
45150,Morgan Hudson,christophercollins@example.com,9298.34
43712,Omar James,zray@example.org,6006.19
14056,Kristine Cunningham,matthewsstephen@example.com,1821.73
14076,Denise Baker,carrie36@example.com,6681.0
2609,Edward Velazquez,vtaylor@example.org,3009.27
32755,Michael Wolf,megan26@example.com,3700.37
33675,Jennifer Young,beth56@example.org,1804.55
39673,Julie Porter DDS,bethmartin@example.org,1659.13
9779,Richard Hayes,cerickson@example.net,9576.48
24775,Laura Moore,nware@example.com,4545.86
23486,Lisa Roberts,weavergabriella@example.net,9240.49
3633,Karen Mccall,lisa48@example.org,5460.27
42948,Nathan Schroeder,leemartin@example.com,6285.95
45770,Pamela Alvarado,thompsonbryan@example.org,2816.02
4435,Mr. Fernando Villanueva MD,kelsey78@example.net,6959.97
33169,Raymond Terrell,amanda18@example.net,2667.47
14019,Brian White,mark01@example.org,4818.04
39333,Katie Velez,khampton@example.net,1974.85
16663,Thomas Coleman,jessicagaines@example.net,9984.16
11078,Jake Smith,kelseywhite@example.net,8018.35
6999,Nicolas Livingston,andrewsdavid@example.com,8145.0
15316,Michele Carson,nstewart@example.com,7493.76
49659,Michael Velasquez,douglaseric@example.net,2638.01
8186,Thomas Hunt,alexamurray@example.com,2281.82
39693,Angelica Davis,loganbrown@example.org,9150.36
18780,Nancy Cox,david64@example.com,2070.2
23172,Lauren Cooley,john55@example.net,4887.75
1055,Vernon Nicholson,stevenaustin@example.net,9520.03
1215,Kayla Terry,duncanalyssa@example.org,8609.28
35152,Michael Huerta,alicia82@example.org,7222.38
12897,Brittany Murray,tdyer@example.com,7340.83
1919,Tyler Fernandez,meganreed@example.org,1037.28
20415,Barbara Hill,brooksmichael@example.com,9354.68
3174,Jamie Flynn,brian21@example.org,606.81
35704,Tasha Gallagher,hpowell@example.com,1805.31
47287,Christopher Huang,beckerangela@example.net,1206.34
12150,Kimberly Noble,jasonschneider@example.com,7439.51
35238,Pamela Carpenter,lucasjay@example.com,6944.52
