supplierId,supplierName,supplierEmail,supplierSharePrice
31966,Michelle Mason,cortezrebecca@example.com,654.47
22763,Timothy Andrews,patriciadean@example.com,6576.33
45528,Vincent Sawyer,ann26@example.com,9351.17
5178,Theresa Serrano,hansondouglas@example.org,5907.86
20204,Peter Davis,brian70@example.com,3683.49
2581,Michael Garcia,nashevan@example.org,34.59
15497,Michael Lara,mitchellrhonda@example.com,6128.93
12247,Sean Lewis,uramsey@example.com,2498.62
2935,Abigail Morrison,beth81@example.org,5403.89
16647,William Williams,adamsbryan@example.net,7987.93
8973,Justin Campbell,theresa50@example.com,3272.25
23695,Michelle Shaw,amanda63@example.net,6522.41
13677,Kiara Higgins,harry43@example.com,1733.48
11318,Audrey Adams,ryanbowers@example.com,3207.62
13248,Gregory Carpenter,tiffanytorres@example.com,1876.94
4067,Jordan Obrien,scottperry@example.org,807.26
15121,Jonathan Clarke,emeyer@example.org,180.87
24594,Mrs. Veronica Wilson,maureen95@example.net,8687.88
41969,Claudia Mcgrath,fsanchez@example.net,2066.75
17151,Tricia Miller,mccarthysusan@example.org,7029.74
23966,Arthur Bailey,mburke@example.com,8821.21
9160,Phillip Powers,kingterri@example.org,1320.8
42531,Jorge Jones,thomas54@example.com,4365.67
38376,Charlotte Armstrong,mckinneytamara@example.org,2689.22
30583,Vincent Huff,ashleyhayden@example.com,9381.8
8471,Brandon Murray,hortonbruce@example.com,8708.11
37694,Erin Dean,tmaxwell@example.net,5676.5
31226,Keith Robinson,christopher55@example.com,1074.88
39123,Heidi Perez,johnathan54@example.net,5757.96
14775,Michael Scott,mark22@example.com,7664.59
1624,Devon Hansen,clarksamantha@example.org,102.76
27789,Laura Wilson,terridavis@example.org,1151.11
36518,John Trujillo,gbenson@example.org,6260.77
23842,Joseph Miller,matthew37@example.org,5081.28
23218,Tara Rogers,jeffrey00@example.com,1920.07
44343,Mrs. Angela Hill,allensteven@example.net,2448.91
33399,Daniel Serrano,johnlopez@example.com,2783.59
42876,Michael Mason,fsparks@example.net,6495.88
20860,Lori Gibbs,johnvelazquez@example.net,3634.12
21415,Lisa Powers,christian37@example.org,5574.42
50717,Kim Cuevas,mstokes@example.org,6738.74
1708,David Willis,alex66@example.org,1209.38
35658,Michael Harris,michellemiller@example.com,3261.71
17513,Russell Erickson,hharrison@example.org,9886.99
28155,Tina Scott,usmith@example.net,9873.94
32520,Karen Garcia,dchambers@example.com,2625.88
37222,Travis Stone,taylorturner@example.com,3445.95
41811,Randall Irwin,fmack@example.net,1328.83
18996,Daisy Fernandez,summerjackson@example.org,3595.09
12228,Joel Schaefer,mfuller@example.com,8474.34
22210,Katherine Jimenez,matthewbrown@example.net,9419.7
22299,Alexandra Howell,jlee@example.net,2079.9
20932,Charles Lee,vwhite@example.org,4754.78
34262,Anthony Hughes,stephanie75@example.org,5064.82
13714,Michael York,aodonnell@example.com,1051.65
41221,Andrew Phillips,melissa40@example.net,5777.11
15201,James Rodriguez,fletcherdavid@example.org,3940.79
12385,Greg Wilson,imatthews@example.com,1320.92
4708,Jennifer Carroll,kimberly07@example.com,1800.97
6046,Rebecca Sellers,devon84@example.net,9993.53
29882,Maria Cross,tara95@example.net,6812.91
16192,Albert Lane,lalvarez@example.com,6454.16
16726,Jennifer Cruz,qkline@example.org,6351.18
43469,Bruce Hart,timothycarter@example.org,801.83
25089,Randall Rojas,thomasnichols@example.net,5903.16
29063,Angela Thompson,daniel75@example.com,1693.6
5182,Michael Glass,katie90@example.com,7862.69
36063,Mark Morris,mathew30@example.org,2908.65
26220,James Gibson,zthomas@example.org,649.96
16470,David Richards,jenniferlawrence@example.net,5579.72
29239,Tiffany Harper,jennaward@example.net,2772.58
13832,Robert Nelson,fcrosby@example.net,7235.08
10586,Andrea Doyle,travis42@example.net,6938.67
13023,Brandi Rogers,elizabethdickerson@example.com,7737.83
20811,Christina Price,darrenpadilla@example.com,1407.87
23028,Dr. Ryan Carter,tinaturner@example.net,8788.7
47234,Brittany Hall,peggyjenkins@example.com,2774.78
22867,Christopher Cameron,lewismatthew@example.net,5860.75
43102,Heidi Hamilton,choitammy@example.net,9755.68
49021,William Rivera,melissaavila@example.net,7078.53
3650,Craig Cox,jonesjustin@example.org,9801.44
1816,Edward Washington,diazjulie@example.org,3272.05
19483,Claudia Hopkins,hebertalexis@example.net,570.73
35964,Trevor Proctor,patrickdaniels@example.com,6850.16
41414,Jeffrey Reese,josenoble@example.net,5632.89
23019,Lynn Jensen,meagan45@example.com,2794.04
23885,Joseph Wilson,fgardner@example.com,7423.73
19050,Brittney Henson,michael96@example.org,7533.18
23574,Austin Arellano,tiffanyweiss@example.com,8265.95
39943,Elizabeth Gonzales,xnguyen@example.org,8440.9
1604,Michael Mckee,hendrixmichael@example.net,2893.13
35364,Charlene Sims,riveraangela@example.org,3704.4
23388,Aaron Foster,jonesjoshua@example.org,3367.19
48679,Vanessa Ibarra,phutchinson@example.org,1963.67
25835,Stephanie Dunn MD,sjones@example.net,6167.76
