supplierId,supplierName,supplierEmail,supplierSharePrice
40597,Heidi Guzman,hpayne@example.com,3746.51
35854,Tara Hudson,martintammy@example.com,7582.8
1284,Jerry Jackson,ftrujillo@example.org,2252.69
14123,Stefanie Avila,moralescrystal@example.org,8569.08
15003,Mr. Russell Blair,richardsongregory@example.com,6332.23
18577,Rebecca Watson,abbottmary@example.net,6379.16
39082,Michael Taylor,lopezbradley@example.com,5248.83
3535,Jamie Green,gomezjoshua@example.org,4377.32
44968,Marissa Curtis,jvasquez@example.org,7835.72
21623,Jonathan Harrison,hnelson@example.org,2306.18
23140,Anne Bailey,yjohnson@example.com,5001.09
8236,James Butler,ramirezdiane@example.org,3614.63
14977,Carrie Morrison,stephenclark@example.org,2632.24
1754,Micheal Kane,andreajackson@example.com,4367.38
48252,Kelly Black,andrewsmatthew@example.org,8699.86
31165,Megan Moreno,wrobles@example.com,424.26
47815,Charles Smith,nicholaskim@example.com,1011.74
50968,Steven Parker,jonathan49@example.com,944.11
18552,Carol Hopkins,richard25@example.net,1535.46
36698,Jennifer Ochoa,alexanderwilliamson@example.net,6059.41
50849,George West,flester@example.com,7722.49
42179,Kelly Cuevas,cstanley@example.org,9189.49
47816,Andrew Yang,kenneth56@example.org,8180.28
25007,Lisa Holland,annemendoza@example.net,7488.43
6197,Jacqueline Phillips,wardmichelle@example.org,5205.26
43188,Loretta Morrison,josejohnson@example.org,5734.54
2339,Brittany Carson,sophiathompson@example.net,4032.73
13215,Cheyenne Morton,laurasweeney@example.com,4005.07
24328,David Orr,greenisaac@example.net,7321.96
16242,Amanda Thompson,laurapetty@example.com,1775.49
45049,Jessica Oneill,eric66@example.net,178.21
40656,Molly Smith,adudley@example.com,4198.94
3197,Sarah Smith,iwright@example.com,9509.86
45215,Melissa Johnson,kclements@example.org,2889.45
35056,Ian Dixon,jeff16@example.org,2233.55
35260,Stephanie Moore,paullewis@example.net,755.34
4334,Nathan Herrera,umurray@example.net,2368.42
8910,Clayton Donaldson,thomasmelissa@example.net,3735.9
9173,Jennifer Mays,taylordaniel@example.org,2829.64
50722,Annette Jones,kevinstrong@example.org,2625.33
38475,David Walker,dthompson@example.net,269.65
18941,Anthony Blankenship,danielbrown@example.org,1738.79
22976,Dr. Tracy Green,svaldez@example.org,8412.9
9102,Michael Green,kaylamartinez@example.net,3527.77
9688,Lisa Cooper,william06@example.com,2039.22
50229,Laura Taylor MD,veronicasingleton@example.org,2181.28
42810,Katrina Bryan,scotttonya@example.net,3159.41
45545,Adam Parker,ugregory@example.net,5643.95
40675,Bill Gonzalez,paulsimmons@example.org,679.51
24879,Jose Edwards MD,karen80@example.com,7608.42
30557,Victor Kaiser,marytapia@example.com,8974.73
29659,Shawna Cross,matthew05@example.org,8747.89
42204,Brittney Hanson,amanda15@example.org,5775.63
5291,Sydney Ortega,eallen@example.net,940.37
43253,Ronald Campbell,gallegosashley@example.org,4578.04
37819,Kevin Ray,spenceerik@example.net,6006.13
39359,Kathryn Baker,alyssawilliams@example.net,5248.91
22203,Melissa Johnson,gregoryhaynes@example.org,6865.23
43619,Tammy Parker DVM,sobrien@example.com,4697.6
19595,Sheryl Leonard,kkidd@example.net,3273.48
14356,Sarah Murphy,markmorton@example.net,5913.15
3645,Joseph Jones,olsenthomas@example.org,9785.85
32579,James Campbell,olivianelson@example.com,9459.85
20855,Dawn Rosales,istanley@example.org,1606.62
18717,David Patrick,greencorey@example.org,128.62
14736,Benjamin Diaz,flambert@example.net,631.07
35700,Daniel Campbell,jeffreyjohnson@example.net,7682.71
37874,Glenn Hubbard,david09@example.org,1271.78
18428,Joshua Bullock,thomasann@example.com,2558.93
1677,Audrey Fuller,davisjames@example.net,9670.41
48789,Cheryl Archer,millerronald@example.net,5897.34
28323,Kimberly Parker,dilloncohen@example.com,9775.13
17788,Brandon Sanchez,taylorelliott@example.net,7309.4
21978,Jennifer Evans,michael76@example.com,6321.64
8364,Jose Jackson,spatton@example.org,4756.98
39912,Ronald Curtis,ashleykirk@example.com,7259.12
15060,Jerry Warner,hjohnson@example.net,5524.51
3040,Samuel Nguyen,andrewnelson@example.org,5592.64
40511,Michael Moss,julie74@example.org,5902.76
41065,John Hawkins,travisdiaz@example.com,6995.14
48553,Calvin Hunt,scottanderson@example.com,6424.66
41210,Ashley Hatfield,nhardy@example.org,7482.71
45892,Richard Nelson,jacksonjames@example.org,83.37
37454,Jonathan Webb,david21@example.com,2039.53
46573,Andrea Palmer,longamy@example.org,3044.15
1166,Anthony Parker,dwebster@example.org,6618.48
47490,Jennifer Evans,michellemccarty@example.net,5769.95
10212,Matthew Meyers,jesus88@example.com,611.12
27377,Jennifer Stout,dominiqueperez@example.net,8069.26
4374,Ashley Cox,turnerlaurie@example.com,8695.36
35804,Miguel Mueller,michael82@example.net,3116.51
43223,Timothy Lang,pamela45@example.net,1374.71
47302,Carlos Thomas,ksawyer@example.org,5366.36
11255,Pamela Leonard,jeremybowman@example.org,7717.85
23756,Kenneth Reed,johnathan24@example.com,4648.07
42583,Tanya Schwartz,ray43@example.net,572.58
2945,Mrs. Margaret Conner,ejackson@example.org,429.5
29231,Gloria Bennett,dorseyeric@example.net,7339.73
43614,Paul Powers,pereznicholas@example.org,4881.91
25884,Heather Gross,qtaylor@example.com,5073.53
5891,Diane Briggs,ronaldcontreras@example.com,6762.95
9842,Tyler Stark,crobles@example.net,4880.37
41658,Katie Chandler,candiceweiss@example.org,5839.56
48882,Tiffany Miller,guerrajustin@example.net,3615.11
3390,Elizabeth Lee,manuel97@example.net,5214.53
8829,Paul Lane,pratttracy@example.net,899.34
37264,James Bailey,shawsara@example.org,1472.52
24839,Jared Hall,matthew73@example.org,825.06
46883,John Campbell,scottchris@example.org,6291.97
32227,Emily Harris,nguyendiana@example.com,7820.54
45895,Amber Carlson,myoder@example.net,34.25
11961,Billy Velazquez,fmcclain@example.net,4852.51
11124,Jessica Kim,kristinperez@example.net,9085.32
26435,Timothy Arnold,adamsdwayne@example.com,93.82
33907,Renee Price,genglish@example.net,3814.42
14808,Holly Kent,apreston@example.net,6643.02
13618,Bryan Clay,patriciacurry@example.net,7515.62
20700,Maria Kelly,kquinn@example.org,4270.24
13563,Allen Oneill,meganmiller@example.com,1032.44
31282,Thomas Santana,vmoreno@example.com,5408.2
45411,April Villanueva,ronaldstout@example.net,1531.85
32386,Loretta Miller,joseph91@example.net,550.32
35354,Roy Johnston,matthew40@example.net,9510.18
7510,Trevor Tucker,rothrachel@example.org,1301.88
43130,Nathaniel Riggs,promero@example.net,216.23
1842,Christopher Schmidt,jerryburns@example.org,5030.41
27650,Joseph Hale,veronica65@example.com,7456.88
