supplierId,supplierName,supplierEmail,supplierSharePrice
14773,Chad Underwood,jacksonsarah@example.net,2739.68
31492,Tanya Kelly,tracypetersen@example.com,8455.97
14117,Patricia Henry,seanmayer@example.com,400.84
16856,Heidi Wells,josephanderson@example.com,814.19
10258,Jo Martin,wmiddleton@example.org,5527.76
42984,Arthur Kirk,karen88@example.net,511.24
48731,William Barton,kellermichael@example.com,5129.69
10592,Dr. Michael Morris,kelly16@example.com,5684.31
17768,Stephen Wolf,dannyperry@example.net,6562.52
1533,Sarah Hart,ohuffman@example.org,8001.66
49961,Julie Barrett,martinezfrank@example.com,4636.89
14895,Melissa Bush,lauraspencer@example.com,2600.55
5943,Nicholas Perry,shannonholmes@example.com,6929.9
20895,Dr. Yvonne Carroll,mooretiffany@example.com,1970.03
4767,Taylor Guerrero,timothy59@example.net,6966.36
10776,Micheal Campbell,scott14@example.net,3576.55
49421,Betty Mathis,joycelarsen@example.com,2242.06
41095,Jonathan Hunter,janetcaldwell@example.org,680.5
31381,Paul Williams,parkerkatherine@example.net,3966.85
3066,Dustin Martinez,dianabrock@example.net,854.9
13701,Joe Wilson,williamsdalton@example.net,1943.71
31069,Barbara Rodriguez,lindsay56@example.org,1190.1
24907,Kim Palmer,russell66@example.org,5361.2
19609,David Carroll,anna55@example.com,7794.11
4028,Jason Hudson,njoseph@example.org,4440.84
25623,Miguel Davis,pamela61@example.com,8100.2
8158,Emily Smith,morrisstephen@example.net,1217.1
15291,Jimmy Smith,christopherlong@example.net,5544.41
38453,Charles Ramos,reginareed@example.com,6422.49
34867,Amanda Murray,awebb@example.com,8128.23
34674,Logan Powell,heather90@example.net,6610.48
30351,Zachary Young,rebeccacameron@example.org,3622.38
31790,Brett Tucker PhD,cindy04@example.com,7677.48
9926,Jennifer Cook,sue03@example.net,4139.54
31975,Michael Brown,kristinnichols@example.org,8235.88
24126,Mrs. Lauren Zamora MD,jaimehenderson@example.org,2194.33
5937,Corey Harris,schaeferashley@example.net,886.48
9728,Alex Lewis,evanskayla@example.org,9477.69
32931,Nicole Bonilla,gonzalezemily@example.org,2749.37
28910,Rebecca Davis,nicolejoyce@example.net,9677.42
5193,Kathleen Anderson,brianna44@example.net,8512.11
32864,Lisa Thomas,cruzlindsey@example.com,8002.24
10976,Alyssa Knight,mhood@example.org,5366.19
30086,Sandra Werner,brenda38@example.net,4386.3
36429,Duane Love,mary64@example.org,9909.55
36054,Yvonne Howell,andrea14@example.org,172.09
16084,Cynthia Velasquez,ashleynelson@example.org,9090.99
47679,Cassandra Brooks,derrick30@example.com,2073.07
35284,Elizabeth Torres,gregory20@example.net,6581.41
9242,Deborah Butler,rebeccawhite@example.org,3893.89
41167,Heather Stark,iwilliams@example.com,2764.92
49094,Amy Brown,katherinekim@example.com,5222.56
8126,Kristina Gonzalez,milestiffany@example.net,6601.41
27027,Gary Atkins,jennifer79@example.com,7655.08
34543,Hunter Wise,sparksjennifer@example.org,7190.27
11074,Richard Alexander,vwheeler@example.com,1904.24
41333,Denise Riley,ilin@example.net,7614.86
39041,Ashley Johnson,lisa63@example.org,411.5
37838,Mr. Scott Green,gadams@example.net,7702.09
21000,Casey Wong,jill59@example.net,4116.99
5982,Reginald Mcguire,tprice@example.net,1764.65
28840,Brian Miranda,mkidd@example.org,1698.25
25142,Stacy Rodriguez,alexandra07@example.com,8426.32
41156,Amy Horn,edwardvega@example.net,9966.86
4347,Kelli Anderson,richard62@example.net,3454.98
46564,Michael Durham,tina52@example.com,8133.73
17961,Ashley Mitchell,norrissarah@example.org,2946.38
15463,Preston Graves,aaronstewart@example.com,9750.83
42409,Samantha Mccormick,gerald31@example.net,4899.86
50367,Michael Meyer,alexanderdenise@example.net,8977.59
21996,Daniel Rivera,sandrapearson@example.com,2995.31
5118,Patricia Roy,turnerrandy@example.net,185.91
44436,Samuel Waters,reyesandrea@example.net,235.7
41317,Jill Jenkins,austin93@example.org,534.69
6510,Christina Jenkins,douglas05@example.org,9167.51
44461,Peter Davis,tammiesmith@example.org,6663.28
38751,Christopher Powell,fmurphy@example.org,6172.33
2589,Brian Rice,sandrafloyd@example.net,5907.43
13716,Debra Grant,tina24@example.net,7104.6
41419,Alexandra Lloyd MD,tstewart@example.com,9661.31
35936,Cory Kemp,michael77@example.net,9409.72
7795,David Garcia,millselizabeth@example.net,4571.34
14017,Larry Barnes,stevenyates@example.net,2491.92
6518,Karen Trevino,rbenjamin@example.org,4357.49
49462,Gary Buck,vwilson@example.org,3623.2
13797,Kevin Vasquez,jasonlopez@example.org,3336.65
48170,Ashley Castro,vdiaz@example.org,2189.05
14391,Shawn Lee,alexandra75@example.net,3541.84
30806,Deborah Parker,diazteresa@example.net,2438.35
35421,Amber Bass,blankenshipjason@example.com,7935.16
19429,Marilyn Brennan,ycook@example.org,1829.04
32036,Andrea Hill,zachary34@example.com,6984.29
12384,Patrick Fuentes,malloryjohnston@example.net,8198.72
42346,Anna Fitzgerald,charlesdavis@example.org,9039.11
33304,Lindsey Carter,barbararobinson@example.org,8547.83
29637,James Bell,marystewart@example.com,608.71
12555,Laura Harris,randyjackson@example.com,7593.61
36149,Amber Richards,andrew88@example.net,3958.27
21409,Jay Davis,christiancalhoun@example.org,3870.1
2286,Robert Johnson,zachary91@example.com,1642.33
9268,Charles Gill,kimberly18@example.org,3600.16
34371,Susan Hart,tracy04@example.com,2362.14
49666,Kristopher Campbell,jacobsjames@example.com,3855.72
24111,Judy Matthews,dkramer@example.org,1689.2
