supplierId,supplierName,supplierEmail,supplierSharePrice
25110,Denise Douglas,dgarcia@example.net,8400.51
21069,Christina Jones MD,ioliver@example.net,2930.53
7246,Curtis Riley,deborah69@example.com,8961.29
15741,Peter Rodriguez,kristen26@example.org,886.86
3709,Katie Weiss,emoore@example.org,9970.96
49618,Jessica Stone,kathryn75@example.com,6898.43
24960,Travis Fletcher,mcbridechristopher@example.org,8900.12
11990,Patrick Webster,schmidtruben@example.org,2241.07
38562,Brent Watson,padillajeremy@example.net,1831.03
14397,Joshua Foster,lindseybernard@example.com,6506.26
37305,Teresa Campbell,craigtammy@example.com,294.23
44662,Brian Dunn,chase77@example.com,8469.13
29577,Rodney Garcia,myerstraci@example.org,6365.0
11430,Mark Rose,kelsey89@example.com,4414.06
45117,Paul Mendoza Jr.,wnielsen@example.org,3546.15
24969,Ashley Mcpherson,dunnangel@example.net,128.59
25353,Jason Moreno,maddoxcaleb@example.net,2592.84
40933,John Mcmillan,chad92@example.com,5010.9
19313,Megan Simpson,zbutler@example.com,6015.25
45455,Ronald Hendrix,riddlematthew@example.org,4013.13
34524,Diane Harper,johnrodriguez@example.org,4553.63
24276,Christina Zavala,denise91@example.org,6374.57
16660,Dawn Dickerson,natasha32@example.com,7997.67
14779,Deborah Johnson,trankatherine@example.net,2977.1
7674,Dylan Scott,xwashington@example.net,4171.79
14042,Joseph Thornton,fmoreno@example.com,1161.13
17431,Melissa Soto,iwhitehead@example.net,6515.61
12911,Angela Graves,nancy57@example.net,6527.97
46087,John Khan,kelseyroman@example.com,9463.78
33140,Nathan Malone,ashley48@example.com,7693.28
42007,Mary Robinson,bryan53@example.com,8186.43
35936,Sandra Thompson,stephanie83@example.org,9117.07
22897,Dr. Dominique George,kylemoreno@example.net,5508.79
36581,Joshua Hawkins,melissadominguez@example.com,9400.94
22855,Crystal Phillips,nstrickland@example.com,9773.28
21066,Thomas Lynch,oking@example.com,1922.68
16711,Justin Gibson,leecynthia@example.org,129.84
27457,Marilyn Mack,myersjennifer@example.com,5075.72
30502,Brandon Villarreal,nhiggins@example.net,3192.79
45192,Richard Thornton,raymondfisher@example.com,1913.19
21192,Robert Carr,robert90@example.org,8411.34
49581,Angela Ramirez,laura35@example.net,2593.32
4104,Gregory Herring,heather50@example.com,5712.35
35004,Stephen Chavez,perezkevin@example.com,2915.21
13352,Jesse Fletcher,bpotter@example.org,3575.92
41431,Kimberly Jones,kristin62@example.com,7422.52
17140,Andrea Green,christophergolden@example.net,7796.47
30620,Linda Fisher,kaitlinwright@example.org,6575.81
39541,Jacqueline Deleon,melissa86@example.com,2263.93
11918,Christopher Carter,mannaaron@example.net,4341.26
29896,Timothy Holder,mckenziewalter@example.org,4335.33
39319,Kari Kennedy,wallacedana@example.com,282.57
24984,Michael Burgess,madison13@example.org,4863.01
5776,Robin Perez,michael35@example.com,868.74
9980,Suzanne Freeman MD,grogers@example.com,3606.6
28084,Ms. Donna Wilson PhD,caitlyn00@example.org,177.04
26620,Collin Allen,evansthomas@example.com,8558.97
22993,Mark West,mmartin@example.org,7363.58
