supplierId,supplierName,supplierEmail,supplierSharePrice
18497,Melanie Young,david05@example.com,4245.92
42971,Kelly King,ereynolds@example.com,4278.73
46976,Samantha Hernandez,derek87@example.net,7690.82
48306,Margaret Medina,kevin40@example.org,2650.65
1922,Steven Snyder,laura12@example.org,9796.42
42092,Thomas Figueroa,allenjacob@example.net,8714.03
31281,Kristine Anderson,alan07@example.com,8592.9
35404,Jennifer Benton,mcconnellmiguel@example.net,2166.4
7772,Sara Meza,zwilkerson@example.net,2674.22
32779,Adrian Patterson,wheelerryan@example.net,9038.14
3245,Renee Rodriguez,kingangela@example.net,4204.86
43184,Mrs. Veronica Gutierrez,sheilamccarthy@example.net,7914.04
36561,Mrs. Brittany Jacobs,natalieevans@example.net,1507.04
18279,Daniel Shelton,sandyhunt@example.net,3362.64
20723,Joseph Bates,wcooper@example.com,1817.93
6218,Maria Hayden,randy37@example.com,16.02
28920,Jeremy Johnson,grossbrandon@example.org,4817.76
30406,Michael Massey,stevenssteven@example.net,9763.65
35070,Kimberly Manning,kmartinez@example.com,7704.09
5555,Teresa Wang,edrake@example.org,2109.97
20133,Alan Roach,smithcynthia@example.net,4556.76
1176,Susan Gardner,icampbell@example.org,559.95
28985,Erin Terrell,larry84@example.org,5439.99
17790,Randy Washington,warrenamanda@example.com,5265.13
39137,Cody Reid,iweaver@example.com,9331.08
49326,Joshua Morton,gibsonbrittany@example.com,1016.8
38150,Jimmy Bean,robert10@example.org,9634.07
45717,Rodney Olson,csmith@example.org,5043.66
36776,Amanda Williams,victorjohnson@example.com,9282.04
4897,David Murray,williamsjacob@example.com,7080.9
5644,Erin Mcdonald,carolwilliams@example.org,8727.95
34814,William Williams,orobertson@example.com,2136.53
47762,Michelle Hawkins,chris17@example.com,3762.33
36534,Troy Johnson,nmorales@example.com,3744.52
10290,Kevin Ramirez,mary14@example.net,6469.97
22423,Sarah Smith,morganjackson@example.com,6520.23
25781,David Lee,williserin@example.org,1892.95
23759,Lindsey Christensen,cevans@example.net,1875.33
12534,Jessica Barr,thomas93@example.org,1295.95
32519,Whitney Stevens,araymond@example.com,6281.83
6364,John Mayo,johnsonkevin@example.net,3337.03
16878,John Stewart,lawsonmichelle@example.com,3923.5
35238,Rebecca Sutton,rodriguezalan@example.net,3655.33
6150,Rebekah Davis,teresanorris@example.com,8584.37
46505,Jennifer Odonnell,dillonparks@example.net,4636.94
48545,Ashley Lewis,charlessanchez@example.net,8598.07
50241,Kristen Jones,swilkins@example.org,7852.3
26586,Christopher Murphy,uhenderson@example.net,16.75
10999,Mary Owens,normanlewis@example.org,5593.62
35966,Walter Dillon,rebeccafreeman@example.com,4407.41
33059,Misty Alvarez,joe66@example.net,5543.05
22874,Kelly Cochran,mlewis@example.com,7355.67
23925,Kevin Tyler,pricefrancisco@example.net,4164.51
13646,Susan Yu,laura82@example.net,8853.73
19901,Alexander Smith,klinemadison@example.net,7614.53
4195,Tiffany Mccullough,barbarapeters@example.net,2729.21
44220,Sharon Lewis,wilsonlauren@example.org,4530.28
42982,Renee Graham,ronaldvasquez@example.org,1464.39
29606,Kevin Vance,courtney25@example.org,8526.34
11021,Kelly Rivera,christopherboyd@example.org,9129.43
28044,Kelsey Wright,douglas87@example.net,1941.45
46094,Teresa Goodwin,andrea69@example.org,3981.61
24793,Samantha Smith,rothjeffrey@example.com,7069.85
31268,Thomas Lyons,bparks@example.org,2427.62
10382,Anne Carr,davismitchell@example.org,5948.47
8525,Robert Cook,jmccoy@example.org,2742.21
23047,Anthony Baker,barbara42@example.org,4876.87
43259,Jonathan Salazar,murphyandrea@example.org,2055.12
10297,Christine Johnson,singletonsteven@example.org,4841.47
44709,Angela Carlson,marshalljared@example.org,669.72
35045,Brandon Lewis,reedtroy@example.com,3956.41
1969,Dr. Cassandra Ortega,lopezdonald@example.net,6271.72
19203,Haley Garcia,amysmith@example.net,4495.59
19804,Joanna Rodriguez,reyesdustin@example.com,1218.11
39343,Caitlin Lin,barbara54@example.com,2760.46
20755,Anthony Garrison,kingveronica@example.com,123.91
49455,Erica Taylor,bgreen@example.com,9257.93
28456,Elizabeth Lynch,bbowers@example.net,934.97
39879,Steven Glass,ygarcia@example.org,3013.36
15235,Catherine Ho,david51@example.net,5767.35
26663,Cathy Hogan,melissa00@example.com,1282.49
17432,Erica Bell,toniwilliams@example.org,3375.54
23560,Jonathan Welch,sheltonkatherine@example.net,9225.2
3668,Andrea Lin,harrischarles@example.org,1532.25
40755,Adrian White,dawnhopkins@example.com,9966.38
35272,Carrie Jacobs,sblake@example.org,8601.45
31869,Vincent Contreras,phillipskevin@example.com,8050.21
37136,Peter Watkins,wendy00@example.com,6440.25
46365,Christy Cannon,garciarebecca@example.org,9447.6
44248,William Key,gmartinez@example.com,8140.71
22431,Danny Jones,frodgers@example.com,976.04
11890,Patrick Mccormick,ashley81@example.org,7400.7
36127,William Hill,williambeck@example.net,8315.85
34617,Tammy Arellano,deannarivera@example.net,8170.31
32079,Aaron Perez,kimberlyforbes@example.org,5551.87
40070,Judy Winters,millerpamela@example.com,3530.55
21005,Jacob Henderson,moranmarisa@example.org,6154.74
26148,Richard Maddox,brianallen@example.org,312.6
12818,Ryan Rubio,bsanchez@example.org,2722.03
29460,Kimberly Stewart,tina09@example.com,9209.14
24064,Lisa Thomas,scottrobinson@example.net,4057.67
50698,Dawn Brown,kevin05@example.com,2163.64
3772,Melvin Cummings,xanderson@example.net,9721.85
35242,Shawn Young,mathewsmichelle@example.com,2391.35
36382,Ruben Holmes,fcampbell@example.net,5592.51
37568,Diamond Holder,chenbrandi@example.com,3993.76
22611,Daniel Jenkins,rodney40@example.com,8808.3
42222,Christopher Hill,wrightanthony@example.org,991.18
15099,Louis Davies,wrightsamantha@example.net,8634.1
20218,David Smith,dylan29@example.net,4251.2
22806,Tammy Parks,chad05@example.org,8735.37
35726,Leslie Mckinney,rmorrow@example.com,7946.36
