supplierId,supplierName,supplierEmail,supplierSharePrice
34230,Jeffrey Ball,vjohnson@example.org,4504.66
8904,Steven Rhodes,autumn47@example.org,9346.67
34565,Willie Matthews,joshuasmith@example.com,1885.65
39862,Travis Scott,fergusonmichelle@example.net,4121.06
27873,Matthew Davis,angelaclayton@example.org,8568.96
24775,Judy Chang,qhaynes@example.org,9622.08
4334,Brian Jackson,rwhite@example.com,8676.61
15020,Sheila Thomas,steven78@example.net,27.57
28180,Tyler Proctor,schmidtmichelle@example.com,8731.9
11336,Joseph Clark,jmyers@example.org,2971.31
27586,Timothy Burns,ddiaz@example.net,8903.05
12758,David Thomas,karnold@example.com,2270.43
10164,Robert Wyatt,porternicholas@example.net,8341.28
20064,Thomas Smith,frivera@example.net,744.65
16920,Richard Meyers,sullivangerald@example.com,1990.01
1263,Laura Wall,hmurray@example.org,8172.78
9864,Tracy Santos,scook@example.org,8941.58
11365,James Bruce,keithfernando@example.net,9222.45
32105,Aaron Jimenez,uwilson@example.com,3787.06
28958,Cory Torres,alexandra27@example.org,8039.21
15840,Michelle Elliott,harperalbert@example.com,2016.19
4544,Patricia Martin,kristenbaker@example.net,4667.85
18112,Rebecca Johnson,umiller@example.net,4835.29
5512,Jennifer Cooley,zchapman@example.net,7172.91
33123,Robert Frazier,anthonyperez@example.org,2192.28
17193,Reginald Miller,boydjohn@example.com,969.91
34055,Tracy Schaefer,katherineallen@example.com,804.68
14985,Sherry Torres,mcdonaldhannah@example.com,7357.47
9186,Mary Johnson MD,pamela53@example.com,2038.55
26320,Joshua Burke,lewislisa@example.org,4784.92
44843,Debbie Ward,rossjeffery@example.org,2947.79
4957,Shaun Reyes,janet31@example.org,2925.46
18945,David Contreras,tammy58@example.net,2991.35
13861,Edward Herrera,floresjulie@example.org,4548.52
49776,Dr. Katherine Burns,david85@example.net,1295.94
23019,Jonathan Chavez,ylong@example.org,6907.33
42148,Steven Miller,mlamb@example.net,1904.78
17838,Tonya Bishop,jaclyn22@example.net,5576.21
29867,Jessica Campos,ehogan@example.org,7067.06
14156,Christian Benitez,tylerhampton@example.com,1851.71
37913,George Anderson,johnstafford@example.org,8402.16
39354,Heather Black,jacobsryan@example.net,4757.21
7179,Eric Lewis,allen87@example.org,9115.89
35092,Timothy Brown,stephenskendra@example.org,1593.76
14566,Ralph Wong,crystalrussell@example.com,717.49
42567,Alexander Moore,john99@example.org,2520.25
10359,Erica Moss,zrivera@example.com,7630.25
11168,Timothy Kennedy,karacampos@example.net,4739.9
37208,Kimberly Gross,warrenadams@example.org,9939.02
27416,Jason Jones,adamsjeremy@example.org,5449.85
50934,Angela Holt,margaretmills@example.net,4117.18
12988,Jill Taylor,jason97@example.net,1737.38
41113,John Williams,smithjonathan@example.com,5809.02
28271,Tonya Warren,keithwilson@example.com,2062.41
23865,Jennifer Weaver,qeverett@example.org,9656.19
31294,Jeffrey Nguyen,masonjulie@example.org,5295.19
41730,Jonathan Flowers,monica37@example.org,324.89
11374,Kara Brown,tony81@example.com,8321.87
46506,Lauren Ochoa,shernandez@example.net,8279.04
29445,Amy Reid,michelle98@example.com,9573.96
43379,Sheryl White,brandon03@example.net,3833.7
34943,Rachel Walters,wisekimberly@example.com,9855.12
5141,Richard Brandt,gonzalezeric@example.com,1783.77
28141,Christopher Lang,ftaylor@example.org,8286.15
17970,James Thompson,amanda16@example.com,3924.87
7873,Jennifer Hernandez,lisa14@example.net,8797.53
29888,Megan Johnson,jstevenson@example.net,2838.7
9363,David Andrews,kristin22@example.com,4274.13
19823,Joshua Porter,johnsondana@example.net,1743.19
20329,Stephanie Douglas,fosterjacqueline@example.com,6735.59
40275,Rachel Lloyd,kylehorn@example.net,5201.86
5596,Robyn Clark,rhenson@example.org,3639.7
11011,Elizabeth Horton,hgraves@example.com,137.99
35962,Matthew Martin,tmiles@example.com,1087.06
11776,Christine Middleton,stephanie63@example.com,952.52
7426,Andrew Meyers,wcruz@example.net,1408.82
1214,Brandon Owen,morsestephanie@example.net,849.44
10029,Penny Lopez,annettehickman@example.com,5646.36
32381,Randy White,hallcody@example.net,5124.41
22911,Edward Arnold,daniel57@example.org,231.34
27008,Terri Terry,stevensryan@example.net,211.28
47825,Matthew Banks,kathleenmitchell@example.net,5454.18
49182,Rebecca Byrd,boydwilliam@example.com,1632.3
49126,Christopher Vargas,kenneth12@example.com,9930.98
