supplierId,supplierName,supplierEmail,supplierSharePrice
15216,Nathan Parker,williamjenkins@example.net,6251.85
30915,Eric Miller,michaelgonzalez@example.com,3011.5
41019,Lucas Logan,jwaller@example.com,6838.93
38777,Kristy Thomas DDS,jessicagriffin@example.com,1115.39
18077,Sarah Walker,morganedward@example.com,6623.55
31681,Brandon Valenzuela,hayesjacob@example.com,8881.68
35500,Eric Herrera,laurawoods@example.org,2829.1
33884,Michelle Smith,brookethomas@example.net,454.13
22984,Sandra Clay,tiffany01@example.org,4162.14
33289,Leslie Wolf,lvargas@example.org,1856.5
12602,Alison Martinez,rebeccaburns@example.com,8575.26
31421,Brandon Davis,kaylagreen@example.org,7778.05
3150,Terrance Bryan,scottstacy@example.org,2997.54
48318,Tammy Osborn,colemanmelanie@example.org,8457.84
49496,Beverly Dixon,pfigueroa@example.com,8170.71
46386,Ruben Lozano,tracyjones@example.com,9279.75
4479,Candace Bell,jrobbins@example.com,564.29
19744,Jaime Hoover,fhayes@example.com,8656.11
41707,Ross Stokes,kimanthony@example.org,3659.98
30346,Gina Love,hortondeanna@example.net,6185.51
3488,Matthew Curtis,vhogan@example.org,8986.08
41359,Keith Mendoza,lauren53@example.org,5386.82
11327,Jimmy Baxter,smithjeffrey@example.com,5504.88
35103,Kristine Davis,znguyen@example.net,6074.79
29077,Gregory Carey,scott39@example.net,3284.12
38248,Barbara Rowe,pwang@example.com,6485.45
22787,Donald Alexander,saundersmichael@example.com,760.47
31564,Robert Nelson,josephwright@example.net,9965.86
21962,William Hall,simsjustin@example.org,4628.22
7122,Stephen Weaver,nancysalazar@example.org,9394.87
43360,Melissa Lozano,lorraine14@example.com,3522.88
36098,Joseph Parrish,michael52@example.org,2360.85
45990,Anthony Randolph,christopher17@example.com,8220.06
21340,Richard Obrien,michaelrobinson@example.com,6506.48
40888,Roy Munoz,pbridges@example.org,9783.45
42943,Seth Jones,melinda74@example.org,5372.82
18050,Monica Bradford,jmcmahon@example.net,8232.86
29891,Amanda Pierce,johnsonlauren@example.org,5574.05
