supplierId,supplierName,supplierEmail,supplierSharePrice
45863,Mr. James Forbes DDS,jwade@example.com,6574.22
1947,Emily Harris,qjones@example.com,7129.8
10635,Christina Lewis,chaveznathan@example.org,1767.77
49870,Kristin Barry,cynthiakennedy@example.org,3368.26
48178,Carla Harrington,suarezrodney@example.com,9340.02
6557,Jenna Green,christinaellison@example.net,4169.96
28490,Megan Powell,qboone@example.org,5364.37
16832,Charles Arias,craiggarcia@example.net,6168.13
37986,Beverly Morris,christopher34@example.org,8245.19
8802,Ethan Murray,laurencoffey@example.org,5150.33
3779,Ryan Taylor,mvaldez@example.net,7061.82
20160,Brandy Cook,brett82@example.net,8237.03
35629,Valerie Crawford,paul21@example.org,1639.6
3032,Kimberly Johnson,richardsonmelinda@example.com,4816.97
50660,Brandon Williams,brandon85@example.org,5942.32
31281,Kelly Murphy,cheryldiaz@example.net,8538.82
11570,Joshua Townsend,moorechristopher@example.org,3559.38
40814,Elizabeth Davis,ogriffin@example.com,4064.94
41042,Alejandra Williams,qhester@example.org,3740.51
21637,Stephen Rangel,frank57@example.com,3166.96
37311,Victoria Sloan,chavezpamela@example.net,9385.5
25227,Whitney Richardson,jknight@example.org,7988.73
45327,Brett Murphy,shannon73@example.net,9684.43
6393,Justin Gonzalez,janicegray@example.org,6015.69
6761,Sara Scott,jacob95@example.org,3228.32
44671,Jeremy Baxter,rebeccadavis@example.com,4786.47
12061,Bryan Anderson,kempcody@example.org,2851.77
43369,Katherine Powers,irodriguez@example.org,299.46
3903,Brooke Merritt,ehernandez@example.org,9500.09
5568,Jason Nolan,echaney@example.com,2678.0
23245,Jennifer Smith,cheryl01@example.org,2598.37
42794,Tanya Adams,whitejason@example.net,268.52
22407,Mark Gilbert,ernest82@example.net,6025.97
39479,Renee Barnes,elizabeth26@example.com,7127.17
35854,Zachary Bush,trevinoconnie@example.org,625.79
1113,Bruce Garcia,taylordouglas@example.com,9950.44
50518,Ernest Barker,huynhdeanna@example.com,3127.22
9691,Devin Arnold,jesse74@example.com,3394.49
35680,Brent Duarte,gevans@example.net,1784.6
31659,Jennifer Davis,stacy31@example.com,4756.9
19797,Allen Boyd,garrettkey@example.net,1413.97
18351,William Fox,danielleacosta@example.com,7098.35
13958,Tonya Gardner,albert51@example.com,7367.82
27079,Nicole Williams,hunterhunter@example.com,1101.37
1797,Autumn Barker,zphelps@example.net,2676.02
34634,Jason Williams,dawsonbruce@example.com,6606.1
50304,Aaron Nelson,lisapeters@example.org,3212.99
47616,Jennifer Cruz,debra43@example.net,1308.59
32992,Brian Robertson,nicolasmartinez@example.net,2486.51
2906,Jeanette Meza,lgilbert@example.org,3691.4
27211,Amanda Ball,torresmichael@example.org,1281.02
24826,Carrie Ruiz,wagnercassandra@example.org,8038.34
6318,Tyler Miller,acox@example.com,2604.98
35559,Christopher Nicholson,voconnor@example.net,8028.17
23131,Andrew Kim,hrodriguez@example.net,6440.59
20166,Donald Garcia,shannondalton@example.org,4771.01
5875,Julie Rubio,jasmineharris@example.org,1812.74
36425,Monica Strickland,madisonharris@example.com,4737.43
