supplierId,supplierName,supplierEmail,supplierSharePrice
34830,Glenn Sanchez,diana29@example.net,2106.92
29855,Keith Foster,watsonmichelle@example.net,7441.76
40158,Patricia Holland,elizabeth95@example.com,4937.37
42951,Antonio Wise,oshields@example.com,3484.41
27633,Stephen Gordon,thomasmark@example.com,3827.3
40585,Katie Dixon,joshuaarroyo@example.net,771.6
28040,Jacqueline Cooper,kimberlyatkinson@example.org,2347.88
16380,Tara Howard,patrickwilkinson@example.org,6398.87
10393,Karla Sherman,kimberly65@example.org,782.42
7665,Mr. Jonathan Perez Jr.,juliesmith@example.com,8648.15
50458,Gregory White,oharrington@example.com,4545.14
37703,Casey Wagner,cruzronald@example.org,5396.34
17468,William Caldwell,parkerscott@example.net,3140.48
6204,Don Reese,brandongarcia@example.com,1880.13
9200,Thomas Medina,greeneshawn@example.com,4356.52
20697,Jose Rodriguez,jose98@example.org,7922.49
3284,Dr. Brittany Jordan,daniel72@example.org,9466.43
31584,Ryan Gonzalez,angeladuncan@example.org,9758.36
34522,Terri Lopez,vfreeman@example.com,5021.45
22621,Alexander Rodriguez,haysjessica@example.net,363.03
47170,Jessica Jenkins,spearsjennifer@example.com,818.3
33007,Ronald Thomas,devincurry@example.org,5721.56
41611,Justin Daniel,carolanderson@example.org,469.97
40037,Kenneth Morris,butlermonica@example.com,4971.09
28394,Dr. David Olsen,bakerthomas@example.com,8240.93
30810,Joshua Jones,avilashannon@example.com,1364.86
41000,Eric Chapman,adamrichardson@example.com,1406.39
11187,Whitney Woods,kathy90@example.com,1992.79
5322,Christina Wright,george61@example.org,3066.52
6615,Sarah Hernandez,benjamin78@example.com,975.87
39217,Ashlee Hill,danielcarter@example.com,3300.46
42175,Rodney Thomas,jonesgary@example.com,3567.59
17342,Christopher Price,sarahwatson@example.net,6524.79
3721,Gina Cardenas,brooksshannon@example.net,9192.68
44944,Anthony Reilly,erinrowe@example.com,3171.46
32403,Tristan Johnson,steven84@example.net,4168.95
49877,Jeffrey Mcconnell,john22@example.net,8085.86
4152,Maria Higgins,amandawilliams@example.org,431.73
39515,Roberto Green,kennethnovak@example.com,1341.55
10939,Andrew Peters,pdouglas@example.com,1529.58
35524,Matthew Webster,nmitchell@example.com,1977.49
2056,Catherine Ramirez,marypope@example.org,6338.38
27383,Jimmy Hall,josephmills@example.net,433.34
18847,Adam Escobar,paul28@example.com,145.08
45076,Bonnie Burton,mccarthyjacob@example.com,9384.85
12899,Mary Matthews,simpsonmarc@example.org,9636.68
34681,Shaun Schwartz,gonzalezshaun@example.com,7453.58
10609,Connie Bell,willissamantha@example.com,5403.41
8057,Adam Frey DDS,ashleymiranda@example.com,6976.75
33990,Melanie Hicks,amysullivan@example.net,6004.33
30859,Donald Potts,andrewmcdowell@example.com,7750.49
48758,Matthew Alexander,yflynn@example.org,6114.73
48123,Michael Ramirez,alexharris@example.com,7465.83
17007,Willie Allen,reynoldsronnie@example.com,8307.85
31833,Michael Chavez,aevans@example.net,2321.88
9762,Thomas Bailey,crystalphillips@example.net,2838.68
47285,Dr. Mark Compton,amy61@example.net,6496.2
35025,Victoria Hernandez,melissajackson@example.net,7881.18
38139,Carol Stevenson,hwilliamson@example.net,3075.93
3796,Brian Davis,brianmolina@example.org,3362.29
6067,Jessica Black,ipatterson@example.org,7336.99
9378,Tricia Diaz,isalazar@example.net,9395.95
42396,Chad Becker,kathy76@example.net,8777.75
44158,Jacob Sanchez,smithmolly@example.org,1111.21
