supplierId,supplierName,supplierEmail,supplierSharePrice
45395,Robert Nichols,fwright@example.com,1282.47
37789,Terry Montoya,michelle40@example.com,5459.05
33129,Mark Barrera,dunndavid@example.net,6929.44
4927,Stephen Johnston,lee36@example.net,488.94
38262,Michael Garcia,everettjoshua@example.org,1864.56
3939,Cheryl Thomas,josephjohnson@example.com,1271.73
28189,Kelly Jones,dominguezjack@example.org,2857.24
14825,Joseph Webb,daniel15@example.net,3111.09
42848,Edward Frazier,mary47@example.net,700.09
12484,Olivia Schneider,wharris@example.net,5046.06
31971,Erin Evans,brendareynolds@example.com,1230.37
19182,Christian Shaw,justinwright@example.org,5558.28
3397,Marie Baker,kellynolan@example.net,7631.48
10480,James Anthony,christiangallagher@example.net,339.79
7278,Michael Horton II,promero@example.com,565.41
1691,David Oneal DDS,qtaylor@example.com,2702.63
32556,Tracy Jones,kevin78@example.net,4110.25
47897,Amanda Spears,jerome97@example.com,5047.62
39868,Manuel Valdez,pjordan@example.org,1743.6
47717,Patty Green,alan76@example.org,4641.24
23756,Anthony Chavez,davidhester@example.com,1972.11
5889,Danny Marks,durantonya@example.com,3227.19
41751,Jennifer Nelson,smithamy@example.com,1303.99
16366,Raymond Church MD,paula30@example.com,6641.14
33071,Mr. Jeffrey Baker,carriemorgan@example.org,3711.14
32475,Shelly Thomas,mchang@example.com,2856.26
46248,John Farmer,kimberly79@example.org,5375.95
31289,Frank Kirby,cooperchris@example.net,4967.1
27099,Nancy Warren,dawn85@example.net,4896.45
30874,Dr. Jeffrey Jacobs Jr.,maureengutierrez@example.com,8554.47
19288,Catherine Thompson,carolyn71@example.com,6860.82
19243,Robin Gordon,christopher65@example.org,7358.18
32398,Sandra Casey,ahernandez@example.org,1840.36
42251,Michelle Decker,kaylee71@example.net,2377.21
26219,Glen Taylor,rushjennifer@example.net,7267.02
19561,Alexandra Hurst,ortizjennifer@example.com,7396.4
27910,Lindsey Shelton,triciajohnson@example.com,3215.03
10572,Jacob Medina,wgibson@example.com,7296.05
21589,Thomas Brown,ewagner@example.net,9078.33
7537,Lynn Reynolds,glenda41@example.org,5941.39
37647,David Farmer,williamwolf@example.org,2119.54
17798,Eric Palmer,sarahguerra@example.org,3691.77
15498,April Tate,rachel46@example.com,7570.93
43538,Jennifer Porter,bweeks@example.net,8.95
32977,Jillian Davis,carrierodriguez@example.com,1182.3
32518,Aaron Farrell,kylie43@example.org,5064.7
39155,Victor Martinez,john69@example.com,7481.47
5298,Richard Reynolds,wvaldez@example.org,2558.68
47885,Jesse Ross,robinsonlawrence@example.com,6100.52
6781,David Nixon,laura90@example.com,5655.16
9880,Christian Klein,browndaniel@example.org,1181.9
38449,Robin Garrison,fthomas@example.org,1742.48
32311,Joseph Gonzales,vincentgarza@example.net,4593.43
49921,Karen White,annabarnett@example.net,459.06
48741,David Edwards,adamknight@example.net,4937.06
10371,Christopher Santos,melissa74@example.net,2673.08
40331,Jessica Thomas,jeffreyjohnson@example.org,4719.97
35103,Russell Harrell,natashahaley@example.com,6844.93
15315,Alexander Murphy,hallsuzanne@example.com,5026.65
1813,Patricia Clay,elizabeth16@example.net,1210.11
41903,Tracy Frye,williamstracey@example.com,171.19
17838,Jennifer Ortiz,kimberlyherman@example.net,5090.3
1509,Shawn Bowers,wgarcia@example.com,5364.14
12137,William Burke,dstrong@example.org,7020.96
15518,Gina Rose,kimberly14@example.com,4313.46
14926,Terri Ware,dustinthompson@example.com,418.92
25176,Tiffany Hughes DVM,lisa01@example.net,4026.6
20456,Joann Ortiz,hernandezjames@example.org,1679.84
28188,Suzanne Owens,andresharris@example.org,6231.6
35325,Caroline Ortega,chris97@example.net,5128.14
39477,David Olson,brice@example.net,3856.42
48668,Michael Gonzales,john07@example.org,3874.58
21398,Michelle Wright,whitecarrie@example.org,5933.96
27330,Angelica Sampson,chaveztanner@example.net,8451.24
32500,Jesse Owen,scott20@example.net,1199.13
34748,Richard Cervantes,rrussell@example.org,1896.04
20302,Mariah Shelton,xevans@example.com,1659.06
19291,Connie Whitaker,sbaldwin@example.net,7297.39
33962,Jason Johnson,nathan86@example.org,5980.89
46462,Kurt Rodriguez,paulwright@example.com,5564.07
18489,Michelle Wilson,jerrymontgomery@example.com,5391.73
41334,Michael Tyler,mitchell97@example.org,8525.39
24828,Jennifer Garcia,williamgriffin@example.org,4705.71
18812,Mrs. Laura Galvan,victoria42@example.net,619.07
33741,Kenneth Martinez,christineochoa@example.org,2422.24
20071,Crystal Jones,edward41@example.net,2286.45
39514,Samantha Fernandez,adam59@example.net,1377.06
48996,Margaret Dyer,amoore@example.com,2658.58
50350,Lisa Dennis,corey13@example.net,2075.65
1398,Ian Richards,hannah77@example.net,7014.51
37436,Allison Velazquez,mendezdaniel@example.com,4065.97
18216,Michael Ward,woodjoseph@example.net,698.93
2969,Richard Wood,kpierce@example.org,2317.74
8179,Allison Thornton,markrobertson@example.net,880.66
6443,Courtney Thornton,grantthomas@example.com,8698.23
34999,Scott Weiss,jeffreytaylor@example.org,8660.61
33058,Jennifer Sanchez,aguirresamantha@example.net,3285.27
18270,Sharon Quinn,ilewis@example.com,1203.66
2515,Kelly Williamson,ebailey@example.com,2395.97
25768,Alyssa Johnson,amandagalvan@example.org,3893.89
26279,Logan Brown,blankenshipcandice@example.net,9091.01
37581,Michelle Lopez,charlesallen@example.net,9628.0
25177,Matthew Howell,fwhite@example.net,3977.37
39598,Patrick Blake,frenchtara@example.net,2696.22
7388,Kayla Morgan,tammy34@example.com,9771.81
5501,Curtis Green Jr.,ytran@example.org,5511.37
16263,Anthony Smith,jonathonhunt@example.com,9249.84
30017,Ariana Morris,ddominguez@example.org,4963.24
34558,Jimmy Villegas,qnichols@example.com,201.28
2325,Michael Walls,melissa71@example.org,8391.97
13334,Michael Wright,iyang@example.com,5962.34
16233,Marcus Murray,travis07@example.org,7759.87
15268,Benjamin Miller,mary38@example.com,8614.07
20933,Jason Morales,cherylcombs@example.org,9584.96
27404,Erica Beck,scottcasey@example.net,8445.54
38980,Laurie Byrd,uruiz@example.org,3901.74
17835,William Johnson,ramirezdanny@example.org,6113.4
2143,Todd Cruz,zacharyvang@example.net,7025.74
28790,Cassie Kirby,ihester@example.com,4027.94
20441,Dr. Lisa Farley PhD,qrobinson@example.net,2719.44
48804,Jeffrey Booth,bmcgrath@example.org,2030.55
20458,Adam Green,davidpatterson@example.org,1114.05
29820,Alexander Wise,johnsoneric@example.com,4566.61
18565,Raven Barber,jose28@example.com,1159.38
24933,James Bullock,longpaige@example.com,4686.89
13642,Samantha Howard,adam32@example.com,4729.94
25924,Charlotte Chandler,daisy77@example.com,4738.35
13969,Kimberly Rosario,emily19@example.net,88.61
43890,Katelyn Brooks,caleb91@example.com,9207.69
6756,Glenda Johnston,edwardschristine@example.com,3795.77
5314,Carolyn Clark,zoliver@example.net,6388.65
20524,William Williams,davidcruz@example.org,3344.16
20702,Terry Clark,aquinn@example.com,8674.21
14702,Austin White,isaiah40@example.org,708.6
8201,Roy Carter,terrymichael@example.com,5668.53
28690,Steve Robertson,nelsontiffany@example.net,9401.75
41703,Jose Walsh,pjoseph@example.net,9455.94
