supplierId,supplierName,supplierEmail,supplierSharePrice
15834,Keith Duffy,lgarcia@example.org,3155.34
15700,Sharon Grant,rparker@example.com,1997.93
4732,Lindsey Graves,kevinwebb@example.net,454.91
6975,George Heath,hutchinsonmary@example.com,5883.62
46705,John Lopez,tmorgan@example.net,2887.73
40465,Laura Morales,brandon56@example.com,11.7
7458,Regina Stone,jasminepierce@example.net,5832.64
44275,Elizabeth Gordon,clane@example.net,1005.24
7391,John Haas,velasquezgabrielle@example.org,1934.96
27032,Bradley Norton,dawnswanson@example.org,2934.1
27486,Darrell Wright,justin94@example.net,663.29
31260,Travis Cervantes,johnsonemily@example.com,5424.36
43656,Bobby Lawson,mcaldwell@example.net,262.36
35637,James Walker,xolson@example.org,6839.89
38750,Mark Fitzpatrick,dmassey@example.com,1673.32
2684,Melinda Wright,olivia21@example.com,1804.72
8902,Mia Lee,gutierrezlisa@example.net,8.93
30389,Brandon Davenport,robinsonjennifer@example.com,1391.18
4571,Kent Thompson,osborneshelly@example.net,4056.34
28578,Kimberly Luna,clarkkimberly@example.net,8731.31
11306,Gregory Bright,taylorerik@example.net,6717.57
3920,Maria Hodge,michaelaroth@example.com,7192.33
23293,Sharon Thomas,hansondaniel@example.com,6800.59
45722,Robert Thomas,dawnhurst@example.net,8884.87
17086,Gerald Schneider,jesus58@example.org,9750.81
32481,Brianna Ramirez,valenciavincent@example.com,1324.39
42133,Emily Thomas,cannonthomas@example.net,6572.02
27602,Jose Gray,simstimothy@example.org,3381.06
30220,Eric Holden,collinsjeremy@example.net,2319.14
13694,Jacob Nelson,susan38@example.net,6351.58
3675,Kimberly Bates,lesliegill@example.com,8220.47
35700,Megan Maldonado,jessicabrown@example.com,2948.97
23659,Alan Simmons,jason93@example.net,132.56
46427,Thomas Woods,amandawilliams@example.org,7116.65
40903,Shelly Carr,kjones@example.com,8095.39
10588,Sylvia Rhodes,alisha88@example.net,2801.87
16857,Amanda Walls,howellapril@example.net,5107.12
50604,David Martin,hawkinsedwin@example.com,1120.82
19736,Micheal Clark,douglaswagner@example.org,7597.1
10044,Joshua Bailey,craig73@example.com,8113.84
33612,Julia Becker,dawsonanthony@example.org,4690.36
49539,Michael Romero,hwoodard@example.org,2175.87
26112,Rita Williams,pwang@example.net,842.57
37282,Todd Peterson,bennettdonald@example.com,1440.23
4601,Jared Simon,ereid@example.net,8498.51
10985,Mark Williams,linda41@example.net,5404.45
23212,Nicholas Smith,jflores@example.net,1672.39
14714,Michelle Mckee,boydcatherine@example.net,1785.81
28928,Kenneth Holmes II,rhondalawson@example.net,2308.96
36352,George Fletcher Jr.,wendy91@example.org,8389.86
8470,Kyle Oconnor,brendadelgado@example.org,6608.93
46993,Stephanie Stevenson,perezmelissa@example.net,6340.26
6509,Michael Phillips,rodriguezcharlene@example.org,2383.25
5507,Michael Thomas,kristina71@example.net,3417.24
24222,Dave Arroyo,smithmatthew@example.org,2970.68
50793,Amber Costa,youngdonna@example.net,2017.78
49055,Cynthia Farmer,briangray@example.net,7779.22
32437,Corey Mueller,zgillespie@example.com,3260.08
48357,Mrs. Susan Oliver,ovazquez@example.com,2637.35
32872,Terrance Taylor,scottkristen@example.org,7437.46
40915,Stephanie Gonzalez,jacksonmichael@example.com,4905.77
14290,Lisa Phillips,timothy64@example.org,3929.79
1157,Don Reynolds,thall@example.com,1835.67
47558,Whitney Santos,robert81@example.com,1483.12
21587,Barbara Gutierrez,kelly32@example.org,4497.3
19773,James Kaufman,elizabeth19@example.com,8401.41
20613,Amanda Preston,sara98@example.net,8125.12
47904,Morgan Miles,reevesmichelle@example.org,2415.36
17987,Steven Landry,tracy48@example.com,3601.02
18269,Sean Daniels,aorozco@example.net,7833.33
34984,Nathan Reyes,mcculloughkatie@example.net,1360.01
12382,Jacob Mccall,doughertyjames@example.com,9093.93
14483,Richard Esparza,joshuaaguilar@example.net,3354.63
30610,Aaron Washington,jenniferjohnson@example.org,2611.52
49263,Alexa Conway,michaelmaxwell@example.org,2218.16
27648,Linda Burgess,smccullough@example.net,5358.61
20389,Lori Carter,jonathan08@example.org,2543.98
7579,Steven Davis,martineznathaniel@example.com,97.04
9347,Dylan Shaffer,morrisontabitha@example.net,826.76
27450,Linda Anderson,chancock@example.com,1931.39
23802,Eric Roberts,lwashington@example.com,1024.56
