supplierId,supplierName,supplierEmail,supplierSharePrice
9014,Brent Adams,iallen@example.net,8896.61
16393,Jonathan Lane,harold80@example.com,7189.9
47247,Colleen Carroll,cynthia38@example.org,6919.52
22156,Kaitlyn Smith,steven19@example.com,7349.75
20035,Erin Hunt,lawsonanthony@example.org,6934.66
39681,Walter Mcneil,colemanjason@example.org,4848.3
11350,Natalie Craig,durhamshelly@example.net,694.0
15720,Keith Stephens,bryantcandace@example.org,6131.74
10174,Cathy Bass,franklinkatie@example.com,6094.41
3643,Emily Garrett,shines@example.com,2705.45
50024,Angel Garcia,benjamintorres@example.net,5974.37
14497,Stuart Gibson,zpacheco@example.com,7645.45
33211,Glenn Wright,garrettking@example.net,7522.22
14168,Teresa Larson,billhorton@example.net,7604.23
10891,Danielle Fisher,heatherhodges@example.net,7769.81
45865,Laura Martinez,nsharp@example.org,7641.23
39602,Henry Herrera,angelaallen@example.org,3349.18
17782,Stephen Dean,cpayne@example.org,7297.68
23833,Kimberly Brown,griffinkevin@example.com,2740.41
18109,Beth Stewart,gcarr@example.com,368.28
37873,Lisa Brown,heather94@example.net,9799.84
34067,Casey Brennan,stephanielogan@example.com,5458.4
6575,Alexa Lee,iburke@example.org,7031.64
40055,Colin Macdonald,dmartinez@example.net,5015.81
32879,Jacob Kelley,daniel72@example.net,7341.88
10238,Andrew Richardson,kayla24@example.org,5125.51
26039,Michael Lane,fwood@example.org,9420.26
5389,Christopher Mullins,jerry16@example.net,6698.12
29818,Vanessa Parrish,rickyknapp@example.org,4410.49
12323,Dennis Robbins,qvalentine@example.org,9359.37
13245,Kimberly Black,lindseychristy@example.org,4918.31
30272,Dylan Turner,john06@example.org,9092.95
6693,Traci Coffey,thompsoncarol@example.net,3929.05
18550,Eric Castillo,michealweaver@example.org,3642.47
30953,Andrew Curtis,stephaniebaker@example.com,9229.95
44451,Garrett Morales,emorse@example.org,1344.49
28890,Thomas Craig,jordanrhonda@example.com,7137.27
24229,Hannah Kim,forbesanthony@example.net,5612.22
44884,Angela Bailey,elewis@example.org,9594.21
48182,Patricia Ramos,gwyatt@example.com,607.55
19229,Kevin Smith,jamesmathis@example.net,5875.5
1805,Christopher Solis,thomas76@example.com,7903.3
40381,Kendra Frye,christopher25@example.com,7187.81
6099,Jeffrey Best,bensonjavier@example.org,7965.3
